observation_id,subject_kind,subject_id,axis,measure,flow_type,basis,value,value_low,value_high,unit,currency,own_status,indicator_code,line_id,method,method_version,recorded_at,status,supersedes,notes
observation-zaf-register-us029-2026-03-30,agreement,agreement-zaf-register-us029,money,amount,,unknown,1746097,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-240,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us029-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US029"
observation-zaf-register-us030-2026-03-30,agreement,agreement-zaf-register-us030,money,amount,,unknown,227368,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-241,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us030-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US030"
observation-zaf-register-us031-2026-03-30,agreement,agreement-zaf-register-us031,money,amount,,unknown,9219,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-242,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us031-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US031"
observation-zaf-register-us032-2026-03-30,agreement,agreement-zaf-register-us032,money,amount,,unknown,210699,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-243,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us032-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US032"
observation-zaf-register-us033-2026-03-30,agreement,agreement-zaf-register-us033,money,amount,,unknown,449743,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-244,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us033-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US033"
observation-zaf-register-us034-2026-03-30,agreement,agreement-zaf-register-us034,money,amount,,unknown,1617041,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-245,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us034-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US034"
observation-zaf-register-us035-2026-03-30,agreement,agreement-zaf-register-us035,money,amount,,unknown,286850,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-246,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us035-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US035"
observation-zaf-register-us037-2026-03-30,agreement,agreement-zaf-register-us037,money,amount,,unknown,550000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-247,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us037-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US037"
observation-zaf-register-us038-2026-03-30,agreement,agreement-zaf-register-us038,money,amount,,unknown,81507,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-248,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us038-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US038"
observation-zaf-register-us039-2026-03-30,agreement,agreement-zaf-register-us039,money,amount,,unknown,1400000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-249,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us039-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US039"
observation-zaf-register-afdb001-2026-03-30,agreement,agreement-zaf-register-afdb001,money,amount,,unknown,1000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-250,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-afdb001-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID AFDB001"
observation-zaf-register-afdb002-2026-03-30,agreement,agreement-zaf-register-afdb002,money,amount,,unknown,479325,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-251,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-afdb002-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID AFDB002"
observation-zaf-register-afdb003-2026-03-30,agreement,agreement-zaf-register-afdb003,money,amount,,unknown,616275,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-252,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-afdb003-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID AFDB003"
observation-zaf-register-afdb004-2026-03-30,agreement,agreement-zaf-register-afdb004,money,amount,,unknown,474640000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-253,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-afdb004-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID AFDB004"
observation-zaf-register-sp001-2026-03-30,agreement,agreement-zaf-register-sp001,money,amount,,unknown,2700000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-254,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-sp001-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID SP001"
observation-zaf-register-idc001-2026-03-30,agreement,agreement-zaf-register-idc001,money,amount,,unknown,1500000,,,ZAR,ZAR,signed,,zaf-jet-investment-register-q1-2026-overall-data-255,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-idc001-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID IDC001"
observation-zaf-register-idc002-2026-03-30,agreement,agreement-zaf-register-idc002,money,amount,,unknown,1000000,,,ZAR,ZAR,signed,,zaf-jet-investment-register-q1-2026-overall-data-256,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-idc002-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID IDC002"
observation-zaf-register-idc003-2026-03-30,agreement,agreement-zaf-register-idc003,money,amount,,unknown,4449695,,,ZAR,ZAR,signed,,zaf-jet-investment-register-q1-2026-overall-data-257,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-idc003-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID IDC003"
observation-zaf-eepbip-maf-approved-2018,line,zaf-eepbip-maf-claim-49,money,amount,,unknown,20100000,,,EUR,EUR,approved,,zaf-eepbip-maf-claim-49,legacy_event,1,2026-09-24,accepted,,Legacy event zaf-eepbip-maf-approved-2018; source=zaf-eepbip-maf; locator=project profile
observation-idn-approved-isle1-canada-2025,agreement,agreement-idn-fin-isle-1,money,amount,,unknown,64300000,,,CAD,CAD,approved,,idn-world-bank-isle1-technical-assessment-2022-claim-66,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-isle1-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-sreap-kfw-2025,agreement,agreement-idn-sreap-kfw-2025,money,amount,,unknown,63900000,,,EUR,EUR,approved,,idn-progress25-t4-3-2-sreap-kfw,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-sreap-kfw-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-xurya-norfund-2025,agreement,agreement-idn-fin-xurya-rooftop,money,amount,,unknown,25000000,,,USD,USD,approved,,idn-jetp-xurya-equity-2024-claim-75,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-xurya-norfund-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-xurya-bii-2025,agreement,agreement-idn-fin-xurya-rooftop,money,amount,,unknown,5000000,,,USD,USD,approved,,idn-jetp-xurya-equity-2024-claim-75,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-xurya-bii-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-aset-kfw-2025,agreement,agreement-idn-fin-pbl-aset,money,amount,,unknown,200000000,,,EUR,EUR,approved,,idn-adb-aset-news-2024-claim-69,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-aset-kfw-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-aset-afd-2025,agreement,agreement-idn-fin-pbl-aset,money,amount,,unknown,150000000,,,EUR,EUR,approved,,idn-adb-aset-news-2024-claim-69,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-aset-afd-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-aicet-afd-2025,agreement,agreement-idn-fin-rbl-aicet,money,amount,,unknown,300000000,,,EUR,EUR,approved,,idn-adb-aicet-news-2025-claim-70,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-aicet-afd-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-aicet-uk-adb-2025,agreement,agreement-idn-fin-rbl-aicet,money,amount,,unknown,10000000,,,USD,USD,approved,,idn-adb-aicet-news-2025-claim-70,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-aicet-uk-adb-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-aicet-eu-acgf-2025,agreement,agreement-idn-fin-rbl-aicet,money,amount,,unknown,10000000,,,USD,USD,approved,,idn-adb-aicet-news-2025-claim-70,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-aicet-eu-acgf-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-muara-laboh-jbic-2025,agreement,agreement-idn-muara-laboh-jbic-2025,money,amount,,unknown,138000000,,,USD,USD,approved,,idn-progress25-t4-3-2-muara-laboh-jbic,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-muara-laboh-jbic-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-saguling-blended-2025,agreement,agreement-idn-fin-saguling-floating-solar,money,amount,,unknown,60000000,,,USD,USD,approved,,idn-cipp-2023-cpr-mirror-solar-9,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-saguling-blended-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-mrt-north-south-jica-2025,agreement,agreement-idn-fin-mrt-north-south,money,amount,,unknown,764500000,,,USD,USD,approved,,idn-jica-mrt-north-south-2023-claim-68,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-mrt-north-south-jica-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-mrt-east-west-jica-2025,agreement,agreement-idn-fin-mrt-east-west,money,amount,,unknown,1027000000,,,USD,USD,approved,,idn-jetp-progress-report-2025-energy-efficiency-1,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-mrt-east-west-jica-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-2 p.72
observation-idn-approved-wolcot-canada-2025,agreement,agreement-idn-grant-wolcot,money,amount,,unknown,4700000,,,CAD,CAD,approved,,idn-portfolio-wolcot-portfolio-1,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-wolcot-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-esmap-canada-2025,agreement,agreement-idn-grant-esmap-canada,money,amount,,unknown,2000000,,,CAD,CAD,approved,,idn-portfolio-esmap-canada-portfolio-2,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-esmap-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-etp-canada-2025,agreement,agreement-idn-etp-canada-2025,money,amount,,unknown,2000000,,,CAD,CAD,approved,,idn-progress25-t4-3-4-etp-canada,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-etp-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-cefim-canada-2025,agreement,agreement-idn-grant-cefim,money,amount,,unknown,1000000,,,CAD,CAD,approved,,idn-portfolio-cefim-portfolio-5,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-cefim-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-cetp-canada-2025,agreement,agreement-idn-grant-cetp,money,amount,,unknown,1000000,,,CAD,CAD,approved,,idn-portfolio-cetp-portfolio-6,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-cetp-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-enerkey-canada-2025,agreement,agreement-idn-grant-enerkey,money,amount,,unknown,5500000,,,CAD,CAD,approved,,idn-portfolio-enerkey-portfolio-7,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-enerkey-canada-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-4 p.73
observation-idn-approved-euicf-eu-2025,agreement,agreement-idn-grant-eu-indonesia-cooperation-facility,money,amount,,unknown,2500000,,,EUR,EUR,approved,,idn-portfolio-euicf-portfolio-8,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-euicf-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-s4i-eu-2025,agreement,agreement-idn-grant-s4i,money,amount,,unknown,17000000,,,EUR,EUR,approved,,idn-portfolio-s4i-portfolio-9,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-s4i-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-sdg-one-eu-2025,agreement,agreement-idn-grant-sdg-indonesia-one,money,amount,,unknown,5000000,,,EUR,EUR,approved,,idn-portfolio-sdg-one-portfolio-10,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-sdg-one-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-ietf-eu-2025,agreement,agreement-idn-ietf-eu-2025,money,amount,,unknown,11000000,,,EUR,EUR,approved,,idn-progress25-t4-3-6-ietf-eu,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-ietf-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-ipdf-eu-2025,agreement,agreement-idn-grant-ipdf,money,amount,,unknown,3000000,,,EUR,EUR,approved,,idn-portfolio-ipdf-portfolio-13,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-ipdf-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-efsd-eu-2025,agreement,agreement-idn-grant-efsd-energy-preparation,money,amount,,unknown,7400000,,,EUR,EUR,approved,,idn-portfolio-efsd-portfolio-14,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-efsd-eu-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-6 p.74
observation-idn-approved-ietf-france-2025,agreement,agreement-idn-ietf-france-2025,money,amount,,unknown,4100000,,,EUR,EUR,approved,,idn-progress25-t4-3-7-ietf-france,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-ietf-france-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-7 p.74
observation-idn-approved-etmptf-germany-2025,agreement,agreement-idn-grant-etmptf,money,amount,,unknown,30000000,,,EUR,EUR,approved,,idn-portfolio-etmptf-portfolio-15,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-etmptf-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-seti-germany-2025,agreement,agreement-idn-grant-seti,money,amount,,unknown,15000000,,,EUR,EUR,approved,,idn-portfolio-seti-portfolio-16,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-seti-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-etap-germany-2025,agreement,agreement-idn-grant-etap,money,amount,,unknown,6500000,,,EUR,EUR,approved,,idn-portfolio-etap-portfolio-17,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-etap-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-iki-jet-germany-2025,agreement,agreement-idn-grant-iki-jet,money,amount,,unknown,6500000,,,EUR,EUR,approved,,idn-portfolio-iki-jet-portfolio-18,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-iki-jet-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-low-carbon-buildings-germany-2025,agreement,agreement-idn-grant-asia-low-carbon-buildings,money,amount,,unknown,3800000,,,EUR,EUR,approved,,idn-portfolio-low-carbon-buildings-portfolio-19,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-low-carbon-buildings-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-gesit-germany-2025,agreement,agreement-idn-grant-gesit,money,amount,,unknown,1500000,,,EUR,EUR,approved,,idn-portfolio-gesit-portfolio-20,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-gesit-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-reep2-germany-2025,agreement,agreement-idn-grant-reep2,money,amount,,unknown,2000000,,,EUR,EUR,approved,,idn-portfolio-reep2-portfolio-21,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-reep2-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-case-germany-2025,agreement,agreement-idn-grant-case,money,amount,,unknown,2500000,,,EUR,EUR,approved,,idn-portfolio-case-portfolio-22,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-case-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-entri-germany-2025,agreement,agreement-idn-grant-entri,money,amount,,unknown,2000000,,,EUR,EUR,approved,,idn-portfolio-entri-portfolio-23,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-entri-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-explore-germany-2025,agreement,agreement-idn-grant-explore,money,amount,,unknown,1500000,,,EUR,EUR,approved,,idn-portfolio-explore-portfolio-24,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-explore-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-candi-umbul-germany-2025,agreement,agreement-idn-grant-candi-umbul-telomoyo,money,amount,,unknown,1000000,,,EUR,EUR,approved,,idn-portfolio-candi-umbul-portfolio-25,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-candi-umbul-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-hydropower2-germany-2025,agreement,agreement-idn-grant-sustainable-hydropower-2,money,amount,,unknown,700000,,,EUR,EUR,approved,,idn-portfolio-sustainable-hydropower-portfolio-26,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-hydropower2-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-esia-germany-2025,agreement,agreement-idn-grant-jetp-esia-study,money,amount,,unknown,1500000,,,EUR,EUR,approved,,idn-portfolio-jetp-esia-portfolio-27,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-esia-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-perform-germany-2025,agreement,agreement-idn-grant-perform,money,amount,,unknown,5800000,,,EUR,EUR,approved,,idn-portfolio-perform-portfolio-28,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-perform-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-finance-facilitation-germany-2025,agreement,agreement-idn-grant-jetp-financing-facilitation,money,amount,,unknown,2000000,,,EUR,EUR,approved,,idn-portfolio-jetp-financing-portfolio-29,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-finance-facilitation-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-re2grid-germany-2025,agreement,agreement-idn-grant-re2grid,money,amount,,unknown,1500000,,,EUR,EUR,approved,,idn-portfolio-re2grid-portfolio-30,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-re2grid-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-re2cool-germany-2025,agreement,agreement-idn-grant-re2cool,money,amount,,unknown,4000000,,,EUR,EUR,approved,,idn-portfolio-re2cool-portfolio-31,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-re2cool-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-carbon-monetization-germany-2025,agreement,agreement-idn-grant-carbon-monetization,money,amount,,unknown,4000000,,,EUR,EUR,approved,,idn-portfolio-carbon-monetization-portfolio-32,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-carbon-monetization-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-energy-hub-germany-2025,agreement,agreement-idn-grant-energy-hub,money,amount,,unknown,2500000,,,EUR,EUR,approved,,idn-portfolio-energy-hub-portfolio-33,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-energy-hub-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-iki-flex-germany-2025,agreement,agreement-idn-grant-iki-flex-jetp,money,amount,,unknown,1000000,,,EUR,EUR,approved,,idn-portfolio-iki-flex-portfolio-34,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-iki-flex-germany-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-8 pp.74-75
observation-idn-approved-secretariat-japan-2025,agreement,agreement-idn-grant-jetp-secretariat-capacity,money,amount,,unknown,2000000,,,USD,USD,approved,,idn-portfolio-secretariat-capacity-portfolio-35,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-secretariat-japan-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-10 p.75
observation-idn-approved-patuha2-japan-2025,agreement,agreement-idn-grant-patuha-2,money,amount,,unknown,10000000,,,USD,USD,approved,,idn-portfolio-patuha2-portfolio-36,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-patuha2-japan-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-10 p.75
observation-idn-approved-mentari-policy-uk-2025,agreement,agreement-idn-grant-mentari-policy,money,amount,,unknown,2800000,,,GBP,GBP,approved,,idn-portfolio-mentari-policy-portfolio-37,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-mentari-policy-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-etp-uk-2025,agreement,agreement-idn-etp-uk-2025,money,amount,,unknown,2000000,,,GBP,GBP,approved,,idn-progress25-t4-3-11-etp-uk,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-etp-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-green-energy-transition-uk-2025,agreement,agreement-idn-grant-green-energy-transition-indonesia,money,amount,,unknown,1000000,,,GBP,GBP,approved,,idn-portfolio-green-energy-transition-portfolio-38,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-green-energy-transition-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-uk-pact-2025,agreement,agreement-idn-grant-uk-pact,money,amount,,unknown,200000,,,GBP,GBP,approved,,idn-portfolio-uk-pact-portfolio-39,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-uk-pact-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-jt-framework-uk-2025,agreement,agreement-idn-grant-jt-framework-phase-2,money,amount,,unknown,300000,,,GBP,GBP,approved,,idn-portfolio-jt-framework-portfolio-40,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-jt-framework-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-mentari-vgf-uk-2025,agreement,agreement-idn-grant-mentari-vgf,money,amount,,unknown,1200000,,,GBP,GBP,approved,,idn-portfolio-mentari-vgf-portfolio-41,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-mentari-vgf-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-growth-gateway-uk-2025,agreement,agreement-idn-grant-growth-gateway,money,amount,,unknown,500000,,,GBP,GBP,approved,,idn-portfolio-growth-gateway-portfolio-42,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-growth-gateway-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-esmap-uk-2025,agreement,agreement-idn-grant-esmap-uk,money,amount,,unknown,5000000,,,GBP,GBP,approved,,idn-portfolio-esmap-uk-portfolio-43,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-esmap-uk-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-11 pp.75-76
observation-idn-approved-smi-retirement-cif-2025,agreement,agreement-idn-grant-pt-smi-early-retirement,money,amount,,unknown,1000000,,,USD,USD,approved,,idn-portfolio-pt-smi-retirement-portfolio-44,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-smi-retirement-cif-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-13 p.76
observation-idn-approved-cfpp-repurposing-cif-2025,agreement,agreement-idn-grant-cfpp-site-repurposing,money,amount,,unknown,5000000,,,USD,USD,approved,,idn-portfolio-cfpp-repurposing-portfolio-45,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-cfpp-repurposing-cif-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-13 p.76
observation-idn-approved-jt-coal-regions-cif-2025,agreement,agreement-idn-grant-just-transition-coal-regions,money,amount,,unknown,5000000,,,USD,USD,approved,,idn-portfolio-jt-coal-regions-portfolio-46,legacy_event,1,2026-09-24,accepted,,Legacy event idn-approved-jt-coal-regions-cif-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-13 p.76
observation-idn-pipeline-green-corridors-kfw-2025,project,project-idn-pipe-green-corridors-sulawesi,money,amount,,unknown,300000000,,,EUR,EUR,announced,,idn-progress25-t4-3-3-gecs,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-green-corridors-kfw-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-aicet-kfw-2025,agreement,agreement-idn-fin-rbl-aicet,money,amount,,unknown,300000000,,,EUR,EUR,announced,,idn-adb-aicet-news-2025-claim-70,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-aicet-kfw-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-cirebon-adb-2025,asset,asset-idn-pipe-cirebon-1-retirement,money,amount,,unknown,240000000,,,USD,USD,announced,,idn-cipp-2023-cpr-mirror-coal-retirement-2,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-cirebon-adb-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-hululais-jica-2025,project,project-idn-pipe-hululais-1-2,money,amount,,unknown,204000000,,,USD,USD,announced,,idn-cipp-2023-cpr-mirror-geothermal-17,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-hululais-jica-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
