event_id,project_id,country,event_date,scope,financial_status,funder,window,instrument,amount_original,currency_original,amount_usd,conversion_method,source_id,document_sha256,locator,verification_status,notes
zaf-register-uk035-2026-03-30,zaf-register-uk035,ZAF,2024-02-01,jetp_strict,signed,United Kingdom,Municipalities,Grants,468917,GBP,590835.42,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK035",official_register,Status=D. Completed; Institutional / South African Partner=Presidential Climate Commission (PCC); South African Local Government Association (SALGA); project implementation status is not treated as disbursement evidence
zaf-register-uk037-2026-03-30,zaf-register-uk037,ZAF,2024-02-01,jetp_strict,signed,United Kingdom,Green hydrogen,Grants,996544,GBP,1255645.44,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK037",official_register,Status=D. Completed; Institutional / South African Partner=Industrial Development Corporation (IDC); project implementation status is not treated as disbursement evidence
zaf-register-uk039-2026-03-30,zaf-register-uk039,ZAF,2023-09-01,jetp_strict,signed,United Kingdom,Green hydrogen,Grants,55070.05,GBP,68837.5625,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK039",official_register,"Status=D. Completed; Institutional / South African Partner=Department of Science and Innovation (DSI), South African National Energy Development Institute (SANEDI); project implementation status is not treated as disbursement evidence"
zaf-register-uk042-2026-03-30,zaf-register-uk042,ZAF,2023-09-01,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,32010,GBP,40012.5,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK042",official_register,Status=D. Completed; project implementation status is not treated as disbursement evidence
zaf-register-uk043-2026-03-30,zaf-register-uk043,ZAF,2023-07-01,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,1700000,GBP,2142000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK043",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk044-2026-03-30,zaf-register-uk044,ZAF,2023-08-01,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,955728,GBP,1204217.28,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK044",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk045-2026-03-30,zaf-register-uk045,ZAF,2023-08-01,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,300000,GBP,378000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK045",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk046-2026-03-30,zaf-register-uk046,ZAF,2023-06-01,jetp_strict,signed,United Kingdom,Municipalities,Grants,1050000,GBP,1323000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK046",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=COGTA, SALGAetc; project implementation status is not treated as disbursement evidence"
zaf-register-uk047-2026-03-30,zaf-register-uk047,ZAF,2024-11-29,jetp_strict,signed,United Kingdom,Skills,Grants,51520,GBP,64915.2,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK047",official_register,Status=D. Completed; project implementation status is not treated as disbursement evidence
zaf-register-uk048-2026-03-30,zaf-register-uk048,ZAF,2021-06-30,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,2900000,USD,2900000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK048",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk049-2026-03-30,zaf-register-uk049,ZAF,2021-12-03,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,2946774,USD,2946774,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK049",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk050-2026-03-30,zaf-register-uk050,ZAF,2024-01-17,jetp_strict,signed,United Kingdom,Electricity,Grants,288285,GBP,360356.25,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK050",official_register,Status=D. Completed; Institutional / South African Partner=Energy Council; project implementation status is not treated as disbursement evidence
zaf-register-uk051-2026-03-30,zaf-register-uk051,ZAF,2023-09-01,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,3898796,GBP,4912482.96,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK051",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Various Municipalities, COGTA, NT, DWS, Necom; project implementation status is not treated as disbursement evidence"
zaf-register-uk052-2026-03-30,zaf-register-uk052,ZAF,2025-01-01,jetp_strict,signed,United Kingdom,Road to Rail,Grants,252690,GBP,318389.4,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK052",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Joburg, Cape Town, Durban; project implementation status is not treated as disbursement evidence"
zaf-register-uk053-2026-03-30,zaf-register-uk053,ZAF,2024-08-16,jetp_strict,signed,United Kingdom,Electricity,Grants,999360,GBP,1259193.6,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK053",official_register,Status=C. Implementation Phase; Institutional / South African Partner=DHET; project implementation status is not treated as disbursement evidence
zaf-register-uk054-2026-03-30,zaf-register-uk054,ZAF,2024-04-01,jetp_strict,signed,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",17200000,USD,17200000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK054",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Africa GreenCo, Independent Power Projects (IPPs) and South Africa Banks and other lenders; project implementation status is not treated as disbursement evidence"
zaf-register-uk055-2026-03-30,zaf-register-uk055,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",28100000,USD,28100000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK055",official_register,Status=C. Implementation Phase; Institutional / South African Partner=SPS Africa; project implementation status is not treated as disbursement evidence
zaf-register-uk056-2026-03-30,zaf-register-uk056,ZAF,2024-12-01,jetp_strict,signed,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",99999999.99999999,USD,99999999.99999999,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK056",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk057-2026-03-30,zaf-register-uk057,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",125000000,ZAR,7062146.892655368,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK057",official_register,Status=C. Implementation Phase; Institutional / South African Partner=H1 Capital; project implementation status is not treated as disbursement evidence
zaf-register-uk058-2026-03-30,zaf-register-uk058,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,JT-Mpumalanga,"Commercial Debt, Equity & Guarantees",13600000,USD,13600000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK058",official_register,Status=C. Implementation Phase; Institutional / South African Partner=Local communities through JVs; project implementation status is not treated as disbursement evidence
zaf-register-uk059-2026-03-30,zaf-register-uk059,ZAF,2024-11-11,jetp_strict,signed,United Kingdom,Electricity,Grants,350000,GBP,437500,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK059",official_register,Status=D. Completed; project implementation status is not treated as disbursement evidence
zaf-register-uk060-2026-03-30,zaf-register-uk060,ZAF,2024-01-01,jetp_strict,signed,United Kingdom,Electricity,Grants,42000,GBP,52920,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK060",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk061-2026-03-30,zaf-register-uk061,ZAF,2025-03-10,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,500000,GBP,630000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK061",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk062-2026-03-30,zaf-register-uk062,ZAF,2025-07-01,jetp_strict,signed,United Kingdom,Municipalities,"Commercial Debt, Equity & Guarantees",1532999985.44,ZAR,86610168.66892657,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK062",official_register,Status=C. Implementation Phase; Institutional / South African Partner=City of Johannesburg; project implementation status is not treated as disbursement evidence
zaf-register-uk063-2026-03-30,zaf-register-uk063,ZAF,2023-06-29,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,10000000,USD,10000000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK063",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk064-2026-03-30,zaf-register-uk064,ZAF,2024-05-24,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,4350000,USD,4350000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK064",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk065-2026-03-30,zaf-register-uk065,ZAF,2025-06-19,jetp_strict,signed,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",18200000,USD,18200000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK065",official_register,"Status=C. Implementation Phase; Co-Financing: Name=Africa Rainbow Energy, Absa, Standard Bank; Institutional / South African Partner=NTCSA; project implementation status is not treated as disbursement evidence"
zaf-register-uk066-2026-03-30,zaf-register-uk066,ZAF,2024-11-06,jetp_strict,signed,United Kingdom,Electricity,Grants,265411,GBP,334417.86,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK066",official_register,Status=D. Completed; project implementation status is not treated as disbursement evidence
zaf-register-uk067-2026-03-30,zaf-register-uk067,ZAF,2025-02-10,jetp_strict,signed,United Kingdom,JT-Mpumalanga,Grants,492652,GBP,620741.52,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK067",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk068-2026-03-30,zaf-register-uk068,ZAF,2024-11-25,jetp_strict,signed,United Kingdom,Electricity,Grants,1000000,GBP,1260000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK068",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk069-2026-03-30,zaf-register-uk069,ZAF,2025-02-17,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,4800000,USD,4800000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK069",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk070-2026-03-30,zaf-register-uk070,ZAF,2025-03-31,jetp_strict,signed,United Kingdom,Energy Efficiency,Grants,3800000,USD,3800000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK070",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Financial Intermediaries, Green building developers, policy-makers.; project implementation status is not treated as disbursement evidence"
zaf-register-uk071-2026-03-30,zaf-register-uk071,ZAF,2025-01-04,jetp_strict,signed,United Kingdom,Electricity,Grants,672628,GBP,847511.28,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK071",official_register,Status=C. Implementation Phase; Institutional / South African Partner=Resilience Energy (SA); project implementation status is not treated as disbursement evidence
zaf-register-uk072-2026-03-30,zaf-register-uk072,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",2400000,USD,2400000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK072",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-uk073-2026-03-30,zaf-register-uk073,ZAF,2025-07-01,jetp_strict,signed,United Kingdom,Electricity,Grants,462000,GBP,582120,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK073",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Zwelamanzi Trading, Rampox Energy; project implementation status is not treated as disbursement evidence"
zaf-register-uk074-2026-03-30,zaf-register-uk074,ZAF,2026-03-30,jetp_strict,announced,United Kingdom,Skills,Grants,,,,,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK074",official_register,Status=A. Planned; reported currency without amount=GBP; project implementation status is not treated as disbursement evidence
zaf-register-uk075-2026-03-30,zaf-register-uk075,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,Electricity,"Commercial Debt, Equity & Guarantees",43000000,USD,43000000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK075",official_register,Status=C. Implementation Phase; Co-Financing: Name=Alexander Forbes; project implementation status is not treated as disbursement evidence
zaf-register-uk076-2026-03-30,zaf-register-uk076,ZAF,2025-10-01,jetp_strict,signed,United Kingdom,Municipalities,Grants,292549,GBP,368611.74,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK076",official_register,Status=C. Implementation Phase; Institutional / South African Partner=City of Johannesburg; project implementation status is not treated as disbursement evidence
zaf-register-uk077-2026-03-30,zaf-register-uk077,ZAF,2026-03-30,jetp_strict,approved,United Kingdom,Electricity,Grants,,,0,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID UK077",official_register,Status=C. Implementation Phase; Institutional / South African Partner=CSIR; project implementation status is not treated as disbursement evidence
zaf-register-us001-2026-03-30,zaf-register-us001,ZAF,2023-07-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,4000000,USD,238000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US001",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us002-2026-03-30,zaf-register-us002,ZAF,2024-12-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,5000000,USD,0,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US002",official_register,Status=B. Approved; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us003-2026-03-30,zaf-register-us003,ZAF,2023-04-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,5000000,USD,0,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US003",official_register,Status=B. Approved; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us004-2026-03-30,zaf-register-us004,ZAF,2023-11-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,15000000,USD,2670000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US004",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=NTCSA, Coega SEZ, City of Cape Town, Western Cape Pronicial Government, SALGA, others; project implementation status is not treated as disbursement evidence"
zaf-register-us006-2026-03-30,zaf-register-us006,ZAF,2024-03-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,550000,USD,48534,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US006",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=CIMERA, UJ; project implementation status is not treated as disbursement evidence"
zaf-register-us007-2026-03-30,zaf-register-us007,ZAF,2024-03-01,jetp_strict,signed,United States,Electricity,Grants,300000,USD,35664.8,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US007",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us008-2026-03-30,zaf-register-us008,ZAF,2024-03-01,jetp_strict,signed,United States,Electricity,Grants,300000,USD,35664.8,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US008",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us009-2026-03-30,zaf-register-us009,ZAF,2024-03-01,jetp_strict,signed,United States,Electricity,Grants,300000,USD,35664.8,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US009",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us010-2026-03-30,zaf-register-us010,ZAF,2024-03-01,jetp_strict,signed,United States,Municipalities,Grants,300000,USD,35664.8,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US010",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us011-2026-03-30,zaf-register-us011,ZAF,2024-03-01,jetp_strict,signed,United States,Municipalities,Grants,300000,USD,35664.8,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US011",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us012-2026-03-30,zaf-register-us012,ZAF,2024-05-01,jetp_strict,signed,United States,Electricity,Grants,250000,USD,250000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US012",official_register,Status=D. Completed; Institutional / South African Partner=MoEE; project implementation status is not treated as disbursement evidence
zaf-register-us013-2026-03-30,zaf-register-us013,ZAF,2023-10-04,jetp_strict,signed,United States,Electricity,Grants,1364834,USD,0,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US013",official_register,Status=C. Implementation Phase; Institutional / South African Partner=Eskom; project implementation status is not treated as disbursement evidence
zaf-register-us014-2026-03-30,zaf-register-us014,ZAF,2021-11-01,jetp_strict,signed,United States,Electricity,Grants,8635166,USD,420712,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US014",official_register,Status=C. Implementation Phase; Institutional / South African Partner=TBD; project implementation status is not treated as disbursement evidence
zaf-register-us015-2026-03-30,zaf-register-us015,ZAF,2022-08-22,jetp_strict,signed,United States,Electricity,Grants,974746,USD,974746,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US015",official_register,"Status=C. Implementation Phase; Institutional / South African Partner=Municipalities, others; project implementation status is not treated as disbursement evidence"
zaf-register-us017-2026-03-30,zaf-register-us017,ZAF,2022-01-01,jetp_strict,signed,United States,JT-Mpumalanga,Grants,4000000,USD,600000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US017",official_register,Status=C. Implementation Phase; Institutional / South African Partner=IPP Office; project implementation status is not treated as disbursement evidence
zaf-register-us018-2026-03-30,zaf-register-us018,ZAF,2022-01-01,jetp_strict,signed,United States,Municipalities,Grants,1000000,USD,330000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US018",official_register,Status=C. Implementation Phase; Institutional / South African Partner=DMRE; project implementation status is not treated as disbursement evidence
zaf-register-us019-2026-03-30,zaf-register-us019,ZAF,2023-04-03,jetp_strict,signed,United States,Green hydrogen,Grants,51420,USD,51420,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US019",official_register,Status=D. Completed; Institutional / South African Partner=DMRE; project implementation status is not treated as disbursement evidence
zaf-register-us020-2026-03-30,zaf-register-us020,ZAF,2022-01-01,jetp_strict,signed,United States,Skills,Grants,500000,USD,0,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US020",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-us021-2026-03-30,zaf-register-us021,ZAF,2023-01-02,jetp_strict,signed,United States,Electricity,Grants,580000,USD,580000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US021",official_register,Status=D. Completed; Institutional / South African Partner=Decentral Energy; project implementation status is not treated as disbursement evidence
zaf-register-us022-2026-03-30,zaf-register-us022,ZAF,2022-04-01,jetp_strict,signed,United States,Electricity,Grants,117637,USD,117637,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US022",official_register,Status=D. Completed; Institutional / South African Partner=Eskom; project implementation status is not treated as disbursement evidence
