referent_row_id,line_id,referent_kind,referent_id,status,method,method_version,confidence,justification_line_ids,decided_at,decided_by,supersedes,notes
0875.project.project-sen-project-annex-07,sen-investment-plan-annexes-mirror-submitted-project-7,project,project-sen-project-annex-07,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-7,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-08,sen-investment-plan-annexes-mirror-submitted-project-8,project,project-sen-project-annex-08,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-8,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-09,sen-investment-plan-annexes-mirror-submitted-project-9,project,project-sen-project-annex-09,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-9,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-10,sen-investment-plan-annexes-mirror-submitted-project-10,project,project-sen-project-annex-10,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-10,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-11,sen-investment-plan-annexes-mirror-submitted-project-11,project,project-sen-project-annex-11,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-11,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-12,sen-investment-plan-annexes-mirror-submitted-project-12,project,project-sen-project-annex-12,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-12,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-13,sen-investment-plan-annexes-mirror-submitted-project-13,project,project-sen-project-annex-13,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-13,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-14,sen-investment-plan-annexes-mirror-submitted-project-14,project,project-sen-project-annex-14,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-14,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-15,sen-investment-plan-annexes-mirror-submitted-project-15,project,project-sen-project-annex-15,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-15,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-16,sen-investment-plan-annexes-mirror-submitted-project-16,project,project-sen-project-annex-16,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-16,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-17,sen-investment-plan-annexes-mirror-submitted-project-17,project,project-sen-project-annex-17,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-17,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-18,sen-investment-plan-annexes-mirror-submitted-project-18,project,project-sen-project-annex-18,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-18,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-19,sen-investment-plan-annexes-mirror-submitted-project-19,project,project-sen-project-annex-19,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-19,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-20,sen-investment-plan-annexes-mirror-submitted-project-20,project,project-sen-project-annex-20,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-20,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-21,sen-investment-plan-annexes-mirror-submitted-project-21,project,project-sen-project-annex-21,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-21,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-22,sen-investment-plan-annexes-mirror-submitted-project-22,project,project-sen-project-annex-22,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-22,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-23,sen-investment-plan-annexes-mirror-submitted-project-23,project,project-sen-project-annex-23,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-23,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-24,sen-investment-plan-annexes-mirror-submitted-project-24,project,project-sen-project-annex-24,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-24,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-25,sen-investment-plan-annexes-mirror-submitted-project-25,project,project-sen-project-annex-25,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-25,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-26,sen-investment-plan-annexes-mirror-submitted-project-26,project,project-sen-project-annex-26,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-26,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-27,sen-investment-plan-annexes-mirror-submitted-project-27,project,project-sen-project-annex-27,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-27,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-28,sen-investment-plan-annexes-mirror-submitted-project-28,project,project-sen-project-annex-28,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-28,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-29,sen-investment-plan-annexes-mirror-submitted-project-29,project,project-sen-project-annex-29,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-29,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-30,sen-investment-plan-annexes-mirror-submitted-project-30,project,project-sen-project-annex-30,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-30,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-31,sen-investment-plan-annexes-mirror-submitted-project-31,project,project-sen-project-annex-31,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-31,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-32,sen-investment-plan-annexes-mirror-submitted-project-32,project,project-sen-project-annex-32,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-32,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-33,sen-investment-plan-annexes-mirror-submitted-project-33,project,project-sen-project-annex-33,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-33,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-34,sen-investment-plan-annexes-mirror-submitted-project-34,project,project-sen-project-annex-34,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-34,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-35,sen-investment-plan-annexes-mirror-submitted-project-35,project,project-sen-project-annex-35,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-35,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-36,sen-investment-plan-annexes-mirror-submitted-project-36,project,project-sen-project-annex-36,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-36,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-37,sen-investment-plan-annexes-mirror-submitted-project-37,project,project-sen-project-annex-37,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-37,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-38,sen-investment-plan-annexes-mirror-submitted-project-38,project,project-sen-project-annex-38,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-38,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-qw-02,sen-investment-plan-l4-mirror-quick-win-2,project,project-sen-project-qw-02,accepted,reviewed_plan_match,1,1,sen-investment-plan-l4-mirror-quick-win-2,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-qw-03,sen-investment-plan-l4-mirror-quick-win-3,project,project-sen-project-qw-03,accepted,reviewed_plan_match,1,1,sen-investment-plan-l4-mirror-quick-win-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-qw-04,sen-investment-plan-l4-mirror-quick-win-4,project,project-sen-project-qw-04,accepted,reviewed_plan_match,1,1,sen-investment-plan-l4-mirror-quick-win-4,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-qw-08,sen-investment-plan-l4-mirror-quick-win-8,project,project-sen-project-qw-08,accepted,reviewed_plan_match,1,1,sen-investment-plan-l4-mirror-quick-win-8,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-qw-10,sen-investment-plan-l4-mirror-quick-win-10,project,project-sen-project-qw-10,accepted,reviewed_plan_match,1,1,sen-investment-plan-l4-mirror-quick-win-10,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-zaf-project-nomzamo-agri-village,zaf-jet-investment-register-q1-2026-overall-data-52,project,project-page-zaf-project-nomzamo-agri-village,accepted,reviewed_component,1,1,zaf-jet-investment-register-q1-2026-overall-data-52,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-zaf-project-sagen-germany,zaf-jet-investment-register-q1-2026-overall-data-74,project,project-page-zaf-project-sagen-germany,accepted,reviewed_component,1,1,zaf-jet-investment-register-q1-2026-overall-data-74,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-zaf-project-h2sa-ptx-hub-germany,zaf-jet-investment-register-q1-2026-overall-data-76,project,project-page-zaf-project-h2sa-ptx-hub-germany,accepted,reviewed_component,1,1,zaf-jet-investment-register-q1-2026-overall-data-76,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-zaf-project-cpd4e-germany,zaf-jet-investment-register-q1-2026-overall-data-86,project,project-page-zaf-project-cpd4e-germany,accepted,reviewed_component,1,1,zaf-jet-investment-register-q1-2026-overall-data-86,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-sen-uasz-vev-thesis-2024,sen-investment-plan-annexes-mirror-submitted-project-34,project,project-page-sen-uasz-vev-thesis-2024,accepted,reviewed_component,1,1,sen-investment-plan-annexes-mirror-submitted-project-34,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-page-sen-scout-puelec-commissioning-2025,sen-investment-plan-l4-mirror-quick-win-4,project,project-page-sen-scout-puelec-commissioning-2025,accepted,reviewed_component,1,1,sen-investment-plan-l4-mirror-quick-win-4,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.asset.asset-idn-pelabuhan-ratu,idn-cipp-2023-cpr-mirror-coal-retirement-1,asset,asset-idn-pelabuhan-ratu,accepted,plan_row,1,1,idn-cipp-2023-cpr-mirror-coal-retirement-1,2026-09-24,scripts/jetp/build_reconciliation.py,,
