retrieval_id,document_id,retrieved_at,status,http_status,content_type,etag,last_modified,final_url,error,sha256
sen-giz-ped2-2024:1,sen-giz-ped2-2024,2026-09-13T09:16:56Z,collected,200,application/pdf,"""68d40237-84e8b""","Wed, 24 Sep 2025 14:37:43 GMT",https://www.giz.de/en/downloads/giz2024-fr-programme-energies-durables.pdf,,bdd21bde167983daf3ebc7a5c79af9e61ab5bdeeda95d804f755a7814154cd03
sen-artelia-thiestouba-gbif:1,sen-artelia-thiestouba-gbif,2026-09-13T18:21:06Z,collected,200,application/json,,,https://api.gbif.org/v1/dataset/081fc123-1a65-4d0f-a9a0-a53c939d6727,,eaca85df5e739489a8fba49d5f0a08468846e53a9d0b971224af93bf9b8370f5
sen-boad-ouarkhokh-esia:1,sen-boad-ouarkhokh-esia,2026-09-13T18:21:06Z,collected,200,application/pdf,"""f8e1fd-64bc9f567e380""","Fri, 27 Feb 2026 08:23:58 GMT",https://admin.boad.org/wp-content/uploads/2026/02/Rapport_EIES-Centrale-solaire-Ouarkhokh_Send-Senelec_Huwaei.pdf,,22607a52b514c032075dbff3c510f4f7a9342f087ec2e3150f23ed0a9f20c24a
sen-mrv-350-villages:1,sen-mrv-350-villages,2026-09-13T18:21:08Z,collected,200,text/html; charset=UTF-8,"W/""bc1a585c42ac3168ec0e45d962344fce""",,https://www.mrvenergy.com/items?lang=en,,7bf7c746b1ade88d5e34d6e06a16f959161d890dacafe7caa613e3a6f2aacc6d
sen-senelec-huawei-mou-social:1,sen-senelec-huawei-mou-social,2026-09-13T18:21:11Z,collected,200,text/html; charset=utf-8,,,https://fr.linkedin.com/posts/senelecofficielle_senelec-energy-senegal-activity-7493684231382962176-uODO,,b2797b7eb575aafdc2cc96e77bd224fcd358ee6423a9a1a9569c3c1d80602623
sen-rts-huawei-mou-2026:1,sen-rts-huawei-mou-2026,2026-09-13T18:21:11Z,collected,200,text/html; charset=utf-8,"""14lqc1p9h7a3400""",,https://www.rts.sn/actualite/detail/a-la-une/linguere-et-koungheul-le-senegal-et-huawei-scellent-un-accord-pour-deux-centrales-solaires-de-50-mw,,fbff5e6f0a96c9adbcfb52cd70c1ee9532a7b9a1225f4e22433759ec0c20da2b
sen-energy-policy-2025-2029:1,sen-energy-policy-2025-2029,2026-09-13T18:21:12Z,collected,200,application/pdf,,"Fri, 18 Jul 2025 11:15:58 GMT",https://energie-mines.gouv.sn/wp-content/uploads/2025/07/LPDSEM-2025-2029-_VF_Print.pdf,,8616f885a51ba4c37669f0b10de7c9bf54343e9ac981f215f69848927702d2ac
sen-nrgi-jetp-feasibility-2026:1,sen-nrgi-jetp-feasibility-2026,2026-09-13T18:21:13Z,collected,200,text/html; charset=UTF-8,,,https://resourcegovernance.org/publications/faire-du-plan-dinvestissement-jetp-du-senegal-un-cadre-realisable-et-equitable,,277f1990e61d085317f1ca7c120d9b0f786ecd1a76fd5629ccd37700bddd31e0
sen-nrgi-territories-2026:1,sen-nrgi-territories-2026,2026-09-13T18:21:13Z,collected,200,text/html; charset=UTF-8,,,https://resourcegovernance.org/fr/publications/voix-des-territoires-experiences-et-defis-de-la-transition-energetique-au-senegal,,0ff17421a4491b2a255a6336d360a1c642ab63c4755eca5c7177b28242968f57
sen-senego-mobilised-2026:1,sen-senego-mobilised-2026,2026-09-13T18:21:14Z,collected,200,text/html; charset=UTF-8,"""74097233-1789293682;br""",,https://senego.com/senegal-le-partenariat-jetp-a-mobilise-moins-dun-milliard-deuros-en-3-ans_1992808.html,,648bb43677e8a75ba0f7e0460648521e27962b005cf554af45cc1df8361c6166
sen-scout-puelec-commissioning-2025:1,sen-scout-puelec-commissioning-2025,2026-09-13T18:55:53Z,collected,200,text/html; charset=UTF-8,,,https://energie-mines.gouv.sn/programme-durgence-delectrification-puelec-medina-kenioto-magnankanti-et-matakoussi-illumines-pour-la-premiere-fois-depuis-lindependance-du-senegal/,,2ee4f9b53b270aba145bf2972f07e31139f0b24cc999ba123b5be467dca5e50b
sen-scout-puelec-pip-2026:1,sen-scout-puelec-pip-2026,2026-09-13T18:55:56Z,fetch_error,,,,,https://budget.sec.gouv.sn/telecharger-le-document/695e61fa-3338-4ee5-8734-43790a2a028a/telechargement,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",
sen-scout-energy-policy-evaluation:1,sen-scout-energy-policy-evaluation,2026-09-13T18:55:56Z,collected,200,application/pdf,,"Mon, 19 May 2025 10:52:33 GMT",https://energie-mines.gouv.sn/wp-content/uploads/2025/05/LPDSE-2019-2023_Rapport-Evaluation-finale_VRevisee2.pdf,,7290fabe4bcd3b2bcb8a6aa72ad7dfcf738ac16d0c90eda2d5f612c72fba93f6
sen-scout-giz-ped2-project:1,sen-scout-giz-ped2-project,2026-09-13T18:55:57Z,collected,200,text/html;charset=UTF-8,,,https://www.giz.de/projektdaten/projects.action?pn=202020998&request_locale=en_GB,,3249186721c5481e2691e71927679770f94635d9c040cf4319d8ccbb54a2c4f2
sen-scout-clean-cooking-strategy:1,sen-scout-clean-cooking-strategy,2026-09-13T18:56:02Z,collected,200,application/pdf,,"Mon, 16 Jun 2025 13:20:15 GMT",https://energie-mines.gouv.sn/wp-content/uploads/2025/06/Rapport-Final-Strategie-CD.pdf,,f8d43847d560f5c866a6b6887b0e03849f5e35b57d589e3f65038c49758e7eaf
sen-scout-ouarkhokh-par:1,sen-scout-ouarkhokh-par,2026-09-13T18:56:03Z,collected,200,application/pdf,"""3e47bf-64bca0d20e300""","Fri, 27 Feb 2026 08:30:36 GMT",https://admin.boad.org/wp-content/uploads/2026/02/PAR_Centrale-Solaire_Ouarkhokh_VP_02022026_Send-Senelec_Huwaei.pdf,,219852b5195cc01f62d566a5f606d9b61bfea1d61bb2ec880b785c905ee801f0
sen-scout-ouarkhokh-pepp:1,sen-scout-ouarkhokh-pepp,2026-09-13T18:56:05Z,collected,200,application/pdf,"""3be1c9-64bca2bf1ae40""","Fri, 27 Feb 2026 08:39:13 GMT",https://admin.boad.org/wp-content/uploads/2026/02/PEPP-Provisoire_Centrale-solaire_Ouarkhokh.pdf,,f889bc9c7eaba01411c88d6e80bf2bd4ef2fd24f7429efc52f15d4ed42970003
sen-scout-genertec-ouarkhokh:1,sen-scout-genertec-ouarkhokh,2026-09-13T18:56:06Z,collected,200,text/html; charset=UTF-8,,,https://www.intlgt.cn/en/NewsMedia/Latestnews/202606/t20260616_57438.html,,54c0b6ab4f0667bd5290abd3974d6f63d92d92d3cdb4feedec55e51b9625b5f2
sen-scout-aner-fiches-ice:1,sen-scout-aner-fiches-ice,2026-09-13T18:56:07Z,collected,200,application/pdf,"""69010f06-3b4b2d""","Tue, 28 Oct 2025 18:44:22 GMT",https://www.ice.it/it/sites/default/files/inline-files/ANER_Fiches_Projets_Complet.pdf,,b447a8188df5d11b1e11a85411becacad6fffe663d05eba99205f3f83f162377
sen-scout-cesag-aner-thesis:1,sen-scout-cesag-aner-thesis,2026-09-13T18:56:08Z,collected,200,application/pdf,"""9bd72-64bcd0be03325""","Fri, 27 Feb 2026 12:04:59 GMT",https://bibliotheque.cesag.sn/documents_numeriques/M0599MPSG25.pdf,,b173b8c041b4985ba3fa30e633d41ae96c59ac27224f43eafbe8460f67aee4ca
sen-senelec-ppm-2026-v2:1,sen-senelec-ppm-2026-v2,2026-09-13T19:25:33Z,collected,200,application/pdf,"""69f853d1-c292a""","Mon, 04 May 2026 08:07:45 GMT",https://www.senelec.sn/media/marches/documents/PPM_SENELEC_2026_VERSION_2_VALIDE_LE_13_03_2026.pdf,,bbee239b7002466b9879472df6193f20ea9c47090ecf63c053285cb115d33057
sen-arcop-aser-audit-2023:1,sen-arcop-aser-audit-2023,2026-09-13T19:25:34Z,http_error,406,text/html; charset=iso-8859-1,,,https://arcop.sn/wp-content/uploads/2025/10/RAPPORT-AGENCE-SENEGALAISE-DELECTRIFICATION-RURALE-ASER-2023-1.pdf,HTTP 406,
sen-mepm-cntic-huawei-contracts-2025:1,sen-mepm-cntic-huawei-contracts-2025,2026-09-13T19:25:35Z,collected,200,text/html; charset=UTF-8,,,https://energie-mines.gouv.sn/partenariat-senelec-et-huawei/,,2e09bff103bf7f55630768ea579035a1c15f5ec7dcdbeca7cdc17245456cb572
sen-mepm-ouarkhokh-groundbreaking-2026:1,sen-mepm-ouarkhokh-groundbreaking-2026,2026-09-13T19:25:38Z,collected,200,text/html; charset=UTF-8,,,https://energie-mines.gouv.sn/pose-de-la-premiere-pierre-de-la-centrale-solaire-photovoltaique-a-linguere-le-senegal-accelere-sa-souverainete-energetique/,,743ccfa05cfa6450196ea7d847276bd41f31d67bd7c7bf5bcb488c5000d7e4a9
sen-genertec-ouarkhokh-chinese-2026:1,sen-genertec-ouarkhokh-chinese-2026,2026-09-13T19:25:41Z,collected,200,text/html; charset=UTF-8,,,https://www.intlgt.cn/xwzx/gsxw/202605/t20260526_57364.html,,cb7dde83715e10f2e5e41c89f93b849b351ed4d0b42287feb75c6a77322aef63
sen-mepm-huawei-sites-mou-2026:1,sen-mepm-huawei-sites-mou-2026,2026-09-13T19:25:43Z,collected,200,text/html; charset=UTF-8,,,https://energie-mines.gouv.sn/visite-de-travail-sur-invitation-du-groupe-huawei-technologies-co-ltd/,,abd1d23aabf017a2768d9cdbe3d1cc3d61ff4e539759089d3dcfcfaff57056dc
sen-afd-irve-ami12-2026:1,sen-afd-irve-ami12-2026,2026-09-13T19:25:46Z,blocked,403,text/html; charset=UTF-8,,,https://afd.dgmarket.com/tenders/np-notice.do?keywords=&noticeId=107072743,HTTP 403,
sen-arcop-aser-audit-2023:2,sen-arcop-aser-audit-2023,2026-09-13T19:26:32Z,collected,200,application/pdf,,"Wed, 17 Jun 2026 14:29:28 GMT",https://arcop.sn/wp-content/uploads/2025/10/RAPPORT-AGENCE-SENEGALAISE-DELECTRIFICATION-RURALE-ASER-2023-1.pdf,,d8a794f618f1d4a503bbb782e42eb4e5b5f86e0ce8e081dd967ab6f6fd6b6960
sen-boad-linguere-loan-2026:1,sen-boad-linguere-loan-2026,2026-09-13T19:37:03Z,collected,200,application/pdf,"""1a693-64e3a3c89d6c0""","Mon, 30 Mar 2026 09:11:31 GMT",https://admin.boad.org/wp-content/uploads/2026/03/COMPRESS-CA-150-1.pdf,,4d6fe04c483ade423962f0b5f2f8281e27b8e06bab732f7dac868ed40163dbf9
sen-boad-dakar-office-2026:1,sen-boad-dakar-office-2026,2026-09-13T19:37:03Z,collected,200,application/pdf,"""14e96-651883a6eb580""","Mon, 11 May 2026 10:29:58 GMT",https://admin.boad.org/wp-content/uploads/2026/05/COMPRESS-INAUGUATION-MRSN-2.pdf,,3bb6131ca5c817cb17a909a9853061ee1bfbf70aca70602677288d7ed42b6ecf
sen-giz-ped2-awards-2025:1,sen-giz-ped2-awards-2025,2026-09-13T19:37:04Z,collected,200,application/pdf,"""68b30a77-15d47f""","Sat, 30 Aug 2025 14:28:07 GMT",https://www.giz.de/sites/default/files/media/elvis-document/2025-08/giz2025-de-vertraege-firmen-institutionen.pdf,,e53876284cd9364de031a4f501046ac785d5b2304108552c21998d3d74a2a179
sen-isdb-aser-133-award:1,sen-isdb-aser-133-award,2026-09-13T19:37:04Z,collected,200,application/pdf,"W/""66979d33-4a5a2""","Wed, 17 Jul 2024 10:30:11 GMT",https://www.isdb.org/project-procurement/sites/pproc/files/2021-10/CPM-Notification%20attribution%20de%20march%C3%A9%20DAO%20BID.PDF,,79cc9347b7e99afbde453cfbc07a0169611d719fd30368005eb2da5cdd75359c
sen-aner-d2b-live-api:1,sen-aner-d2b-live-api,2026-09-13T19:37:05Z,collected,200,application/json; charset=utf-8,"W/""1329-inI8AIh6QXcvmsezTDAZIxQZIPw""",,https://aner.sn/api/projects/by-slug/le-solaire-pour-ameliorer-le-secteur-de-la-sante-ziguinchor-sedhiou-kolda,,c3be967d1b65b831e20583e2f355f69debd4dbd74fd0f219b9cbe973f84a3e3b
sen-aner-archive-autonomisation-public-buildings:1,sen-aner-archive-autonomisation-public-buildings,2026-09-13T19:37:06Z,collected,206,application/octet-stream,"""82e41f58dd83be84d6044e60c7e268a0-18""","Thu, 07 Dec 2023 05:50:19 GMT",https://data.commoncrawl.org/crawl-data/CC-MAIN-2023-50/segments/1700679100632.0/warc/CC-MAIN-20231207022257-20231207052257-00050.warc.gz,,52cf2ab69fde0a5497286d2efa4a1e601194494faa013a1853daf829eecd2a26
sen-aner-archive-esipc:1,sen-aner-archive-esipc,2026-09-13T19:37:07Z,collected,206,application/octet-stream,"""6e4db48ff68be04ed5b8ebbd42298d52-15""","Tue, 10 Dec 2024 17:05:06 GMT",https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-51/segments/1733066061339.24/warc/CC-MAIN-20241210132922-20241210162922-00363.warc.gz,,4c3833723abb33ed0fdf8521a1df055be87e6c9f77ebd1b74e26c80738aaa06c
sen-aner-archive-esipc-v4:1,sen-aner-archive-esipc-v4,2026-09-13T19:37:08Z,collected,206,application/octet-stream,"""7c537aa51bdf91978c809e5f8dae204f-15""","Sun, 25 May 2025 04:40:05 GMT",https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-21/segments/1746990726410.98/warc/CC-MAIN-20250525003427-20250525033427-00884.warc.gz,,85b97853ee8bcae2ded5d307103e841eaad987d525a95dee71deb35ebc16c779
sen-aner-archive-d2b:1,sen-aner-archive-d2b,2026-09-13T19:37:08Z,collected,206,application/octet-stream,"""929efdbf256362f1cae62871a0132f98-15""","Sun, 25 May 2025 04:34:13 GMT",https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-21/segments/1746990726410.98/warc/CC-MAIN-20250525003427-20250525033427-00764.warc.gz,,b6845e11cdd98880857994deeed6aa70000b064791834e01e70cc9517b133579
sen-aner-archive-gandiaye:1,sen-aner-archive-gandiaye,2026-09-13T19:37:09Z,collected,206,application/octet-stream,"""4933ac362dc6887ac5626a7ee6c4865c-15""","Tue, 10 Dec 2024 17:26:05 GMT",https://data.commoncrawl.org/crawl-data/CC-MAIN-2024-51/segments/1733066061339.24/warc/CC-MAIN-20241210132922-20241210162922-00815.warc.gz,,1317e961043b8edb5fba5d5ac85effbd3f1aed1bb5d9accf2e347ce185c261fb
sen-aner-archive-agpm-2025:1,sen-aner-archive-agpm-2025,2026-09-13T19:37:53Z,collected,206,application/octet-stream,,,https://data.commoncrawl.org/crawl-data/CC-MAIN-2025-13/segments/1742004432960.46/warc/CC-MAIN-20250316082354-20250316112354-00279.warc.gz,,81a392144690b5991f26acc88c65071534e5d42dc0f36791c0d5fbb073782906
sen-senelec-agpm-2026-contact:1,sen-senelec-agpm-2026-contact,2026-09-13T20:33:00Z,collected,200,application/pdf,"""69f85498-3a1d0""","Mon, 04 May 2026 08:11:04 GMT",https://www.senelec.sn/media/marches/documents/AVIS_GENERAL_-_2026_VF.pdf,,048afb695e52d2881dc7ede8544e65b239a7821623a8328501ae72f7a44643e2
sen-omvg-project-contact:1,sen-omvg-project-contact,2026-09-13T20:33:01Z,invalid_content,200,text/html; charset=UTF-8,,,https://www.pe-omvg.org/node/2,expected HTML document,
sen-irve-attachments-107072743:1,sen-irve-attachments-107072743,2026-09-13T20:33:09Z,blocked,403,text/html; charset=UTF-8,,,https://afd.dgmarket.com/tenders/biddingDocumentsList.do?noticeId=107072743,HTTP 403,
sen-arcop-aeepower-decision107-2024:1,sen-arcop-aeepower-decision107-2024,2026-09-13T20:33:09Z,http_error,406,text/html; charset=iso-8859-1,,,https://arcop.sn/wp-content/uploads/2024/10/DECISION-107-2024-ARCOP-DEF-DU-02-OCTOBRE-2024.pdf,HTTP 406,
sen-arcop-aeepower-decision138-2024:1,sen-arcop-aeepower-decision138-2024,2026-09-13T20:33:10Z,http_error,406,text/html; charset=iso-8859-1,,,https://arcop.sn/wp-content/uploads/2025/01/DECISION-N%C2%B0138-2024-du-24-ARCOP-CRD-DEF-du-24-DEC-2024.pdf,HTTP 406,
sen-aner-psd-2025-2029:1,sen-aner-psd-2025-2029,2026-09-13T20:33:49Z,collected,200,application/pdf,"W/""35f252-19dcae6e1f0""","Sun, 26 Apr 2026 17:47:02 GMT",https://www.aner.sn/uploads/plan_strategique_developpement_aner_2025_2029.pdf,,7f509cd610d1e5d511f1b0b443d62f167fa484beee6b93624c9c54dac0c423ed
sen-aner-document-catalogue:1,sen-aner-document-catalogue,2026-09-13T20:33:50Z,collected,200,application/json; charset=utf-8,"W/""1283-t7gaZFdUeTNlCbbvJCRPPce0Vvk""",,https://www.aner.sn/api/documents,,8e7d8803104c96a7565260005a7a7e1047ff807ec46294b11fc07142537d2d76
sen-aner-contact-2026:1,sen-aner-contact-2026,2026-09-13T20:33:51Z,collected,200,text/html; charset=utf-8,"W/""cfb-Frnr8sGPnSI+0wgCV4CdNselDRg""",,https://www.aner.sn/contact/,,9618d9456b59b3eef7ce2078a47a1300e33dfd3507735382db2d578412eba3fd
sen-arcop-aeepower-decision107-2024:2,sen-arcop-aeepower-decision107-2024,2026-09-13T20:34:28Z,collected,200,application/pdf,,"Wed, 17 Jun 2026 14:29:04 GMT",https://arcop.sn/wp-content/uploads/2024/10/DECISION-107-2024-ARCOP-DEF-DU-02-OCTOBRE-2024.pdf,,97cb98a65b7dfb84274aadda83f36292fe2f642f02ec4c8deff736aba3d76020
sen-arcop-aeepower-decision138-2024:2,sen-arcop-aeepower-decision138-2024,2026-09-13T20:34:31Z,collected,200,application/pdf,,"Wed, 17 Jun 2026 14:29:37 GMT",https://arcop.sn/wp-content/uploads/2025/01/DECISION-N%C2%B0138-2024-du-24-ARCOP-CRD-DEF-du-24-DEC-2024.pdf,,ff442a7e0becf8e4dca970f8068940ef75ad288ee6b1c4c1683022b86deae342
sen-omvg-project-contact:2,sen-omvg-project-contact,2026-09-13T20:27:00Z,collected,200,text/html; charset=UTF-8,,,https://www.pe-omvg.org/node/2,,300d757c6201f72bad03eafc52e2e202c6ae0aadffcc5796810663e7a7fca853
sen-aner-rooftop-preliminary-report:1,sen-aner-rooftop-preliminary-report,2026-09-13T20:35:41Z,collected,200,application/pdf,"W/""10f9f7-19dcae6e1f0""","Sun, 26 Apr 2026 17:47:02 GMT",https://www.aner.sn/uploads/rapport_final_rooftop_solar_senegal.pdf,,0c2be5ee01e5ebd5fe30212b64fcca3dfe9cd4c493429090e062804450dca5c9
sen-aner-wp2-productive-use:1,sen-aner-wp2-productive-use,2026-09-13T20:35:42Z,collected,200,application/pdf,"W/""267f25-19dcae6e1f0""","Sun, 26 Apr 2026 17:47:02 GMT",https://www.aner.sn/uploads/wp2_upe_giz_senegal_final.pdf,,625fd618dc205bd1ac6708c353976676aea9f4a0124350e6aac8739317212cd6
sen-aner-public-contact-app:1,sen-aner-public-contact-app,2026-09-13T20:36:25Z,collected,200,application/javascript; charset=UTF-8,"W/""1882bc-1a07b80d1b8""","Mon, 07 Sep 2026 10:53:55 GMT",https://www.aner.sn/assets/index-D1U9hq9T.js,,fbe6b23c4901eaa0b71fccca1d65d97748fe4f2a5389bf5ddd461683d1129ea6
sen-aser-public-contact-app:1,sen-aser-public-contact-app,2026-09-13T20:36:25Z,collected,200,application/javascript; charset=utf-8,"""1b846839047425d220e1516aa672bae8""","Sun, 02 Aug 2026 17:57:00 GMT",https://aser.sn/assets/index-Be2S8Jfw.js,,549f933979ccfbad11006d6504a11b792f01a28cae3eb455c762dcee4c9639a8
sen-boad-signed-instruments-2024:1,sen-boad-signed-instruments-2024,2026-09-13T20:42:05Z,collected,200,application/pdf,"""3d681-638c7a881f340""","Mon, 30 Jun 2025 10:40:37 GMT",https://admin.boad.org/wp-content/uploads/2025/06/A05_LISTE-DES-AP-PP-ET-CP-SIGNES-2024.pdf,,e1ab1bad66ea3e907cbda676422d0da34e946853d362e3603a02775cbd7eae13
vnm-moit-project-bac-ai:1,vnm-moit-project-bac-ai,2026-09-22T06:34:20Z,collected,200,text/html; charset=utf-8,,,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=15,,07ce7f91c621e9de6d59a581d4ef17fc20b61f58277fb34bf9567fd558103692
vnm-evn-cdp-bac-ai-2025:1,vnm-evn-cdp-bac-ai-2025,2026-09-22T06:34:22Z,collected,200,text/html; charset=utf-8,,,https://en.evn.com.vn/d/en-US/news/EVN-and-Italys-CDP-sign-letter-of-intent-on-Vietnams-first-pumped-storage-hydropower-project-60-12-500957,,81f8b5b58bd1cf49e513164d6405f2c0365a7d4e7595c6a4bcd4a2c140ed5a6f
vnm-eib-bac-ai-package-2025:1,vnm-eib-bac-ai-package-2025,2026-09-22T06:34:25Z,collected,200,text/html; charset=utf-8,,,https://www.eib.org/en/press/all/2025-377-eu-reinforces-support-for-vietnam-s-just-energy-transition-with-eur430-million-package,,3331f31e52f14bfb1868e462d9a156fa4fb7bdb9720e5712b6329722dff45aea
vnm-moit-project-binh-duong-dong-nai:1,vnm-moit-project-binh-duong-dong-nai,2026-09-22T06:34:25Z,collected,200,text/html; charset=utf-8,,,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=14,,e5ebf05d9af5ad45d0e7649bb535ea9182144503b31e1202441b9e323d8d49fc
vnm-evn-afd-transmission-2025:1,vnm-evn-afd-transmission-2025,2026-09-22T06:34:27Z,collected,200,text/html; charset=utf-8,,,https://en.evn.com.vn/d/en-US/news/EVNNPT-and-AFD-sign-67-million-financing-agreement-to-strengthen-Vietnams-power-transmission-network-60-12-500732,,1f100c4b8718f302a905676aed83bcd724dd11803db50ef7680a18e49c542cd8
vnm-moit-project-tri-an:1,vnm-moit-project-tri-an,2026-09-22T06:34:29Z,collected,200,text/html; charset=utf-8,,,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=4,,aa580602d8cdc667737ea98bff66ec576f1c722c3715393eb176f225c7916920
vnm-evn-kfw-tri-an-2025:1,vnm-evn-kfw-tri-an-2025,2026-09-22T06:34:31Z,collected,200,text/html; charset=utf-8,,,https://en.evn.com.vn/d/en-US/news/EVN-signs-65-million-loan-agreement-for-Tri-An-Hydropower-Plant-Expansion-Project-60-12-500802,,87441e68421e4322f61d31809f084e346e77b18b6995b8a24411d028a5757994
vnm-eeas-jetp-project-progress-2025:1,vnm-eeas-jetp-project-progress-2025,2026-09-22T10:31:54Z,collected,200,text/html; charset=utf-8,"""1790073114-gzip""","Tue, 22 Sep 2026 10:31:54 GMT",https://www.eeas.europa.eu/jetp-vn-jul2025_en?s=184,,6f3afc1873cc3cf7085bd6ec11da1222aaf54f3124751c58131a3d400775bfba
vnm-moit-project-index-2026:1,vnm-moit-project-index-2026,2026-09-22T10:31:56Z,collected,200,text/html; charset=utf-8,,,https://jetp.moit.gov.vn/du-an/,,ad1077b45d6f623b2a2d86485de59b8d07c4c0dae927b2b06817c4af219d959d
vnm-pilot-manifest-local-record:1,vnm-pilot-manifest-local-record,2026-09-24T00:00:00Z,collected,,text/csv,,,,,b205467d8407cb91cf69a6893d1ce08cb566687a565e70e11a3cf74102c02818
vnm-pilot-observations-local-record:1,vnm-pilot-observations-local-record,2026-09-24T00:00:00Z,collected,,text/csv,,,,,0033db0de8f0bd25e693e203ee3681e4247709cb410e451f78ae3a667bcbe917
