relation_id,from_kind,from_id,relation,to_kind,to_id,role,valid_from,valid_to,status,method,method_version,confidence,decided_at,decided_by,supersedes,line_id
0875.funder.zaf-register-us015,party,united-states,party_in,agreement,agreement-zaf-register-us015,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-228
0875.funder.zaf-register-us017,party,united-states,party_in,agreement,agreement-zaf-register-us017,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-229
0875.funder.zaf-register-us018,party,united-states,party_in,agreement,agreement-zaf-register-us018,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-230
0875.implementer.zaf-register-us018,party,lawrence-berkley-national-lab-lbnl,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-230,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-230
0875.funder.zaf-register-us019,party,united-states,party_in,agreement,agreement-zaf-register-us019,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-231
0875.funder.zaf-register-us020,party,united-states,party_in,agreement,agreement-zaf-register-us020,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-232
0875.implementer.zaf-register-us020,party,winrock-international,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-232,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-232
0875.funder.zaf-register-us021,party,united-states,party_in,agreement,agreement-zaf-register-us021,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-233
0875.implementer.zaf-register-us021,party,lion-s-head-global-partners,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-233,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-233
0875.funder.zaf-register-us022,party,united-states,party_in,agreement,agreement-zaf-register-us022,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-234
0875.implementer.zaf-register-us022,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-234,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-234
0875.funder.zaf-register-us023,party,united-states,party_in,agreement,agreement-zaf-register-us023,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-235
0875.funder.zaf-register-us024,party,united-states,party_in,agreement,agreement-zaf-register-us024,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-236
0875.implementer.zaf-register-us024,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-236,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-236
0875.funder.zaf-register-us026,party,united-states,party_in,agreement,agreement-zaf-register-us026,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-237
0875.implementer.zaf-register-us026,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-237,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-237
0875.funder.zaf-register-us027,party,united-states,party_in,agreement,agreement-zaf-register-us027,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-238
0875.implementer.zaf-register-us027,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-238,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-238
0875.funder.zaf-register-us028,party,united-states,party_in,agreement,agreement-zaf-register-us028,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-239
0875.implementer.zaf-register-us028,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-239,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-239
0875.funder.zaf-register-us029,party,united-states,party_in,agreement,agreement-zaf-register-us029,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-240
0875.implementer.zaf-register-us029,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-240,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-240
0875.funder.zaf-register-us030,party,united-states,party_in,agreement,agreement-zaf-register-us030,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-241
0875.implementer.zaf-register-us030,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-241,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-241
0875.funder.zaf-register-us031,party,united-states,party_in,agreement,agreement-zaf-register-us031,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-242
0875.implementer.zaf-register-us031,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-242,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-242
0875.funder.zaf-register-us032,party,united-states,party_in,agreement,agreement-zaf-register-us032,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-243
0875.implementer.zaf-register-us032,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-243,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-243
0875.funder.zaf-register-us033,party,united-states,party_in,agreement,agreement-zaf-register-us033,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-244
0875.implementer.zaf-register-us033,party,deloitte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-244,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-244
0875.funder.zaf-register-us034,party,united-states,party_in,agreement,agreement-zaf-register-us034,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-245
0875.funder.zaf-register-us035,party,united-states,party_in,agreement,agreement-zaf-register-us035,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-246
0875.implementer.zaf-register-us035,party,deliotte,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-246,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-246
0875.funder.zaf-register-us037,party,united-states,party_in,agreement,agreement-zaf-register-us037,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-247
0875.implementer.zaf-register-us037,party,national-association-of-regulatory-utility-commissioners-naruc,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-247,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-247
0875.funder.zaf-register-us038,party,united-states,party_in,agreement,agreement-zaf-register-us038,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-248
0875.funder.zaf-register-us039,party,united-states,party_in,agreement,agreement-zaf-register-us039,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-249
0875.implementer.zaf-register-us039,party,national-business-initiative,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-249,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-249
0875.funder.zaf-register-afdb001,party,afdb,party_in,agreement,agreement-zaf-register-afdb001,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-250
0875.channel.zaf-register-afdb001,party,national-business-initiative,party_in,agreement,agreement-zaf-register-afdb001,channel,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-250
0875.implementer.zaf-register-afdb001,party,national-business-initiative,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-250,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-250
0875.funder.zaf-register-afdb002,party,afdb,party_in,agreement,agreement-zaf-register-afdb002,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-251
0875.channel.zaf-register-afdb002,party,mpumalanga-green-cluster-agency,party_in,agreement,agreement-zaf-register-afdb002,channel,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-251
0875.implementer.zaf-register-afdb002,party,mpumalanga-green-cluster-agency,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-251,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-251
0875.funder.zaf-register-afdb003,party,afdb,party_in,agreement,agreement-zaf-register-afdb003,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-252
0875.channel.zaf-register-afdb003,party,africa-climate-foundation-acf,party_in,agreement,agreement-zaf-register-afdb003,channel,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-252
0875.implementer.zaf-register-afdb003,party,jet-pmu,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-252,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-252
0875.funder.zaf-register-afdb004,party,afdb,party_in,agreement,agreement-zaf-register-afdb004,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-253
0875.implementer.zaf-register-afdb004,party,ministry-of-finance,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-253,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-253
0875.funder.zaf-register-sp001,party,spain,party_in,agreement,agreement-zaf-register-sp001,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-254
0875.funder.zaf-register-idc001,party,idc,party_in,agreement,agreement-zaf-register-idc001,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-255
0875.implementer.zaf-register-idc001,party,jet-ip-nev-programme-management-office-pmo,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-255,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-255
0875.funder.zaf-register-idc002,party,idc,party_in,agreement,agreement-zaf-register-idc002,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-256
0875.funder.zaf-register-idc003,party,idc,party_in,agreement,agreement-zaf-register-idc003,funder,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-257
0875.implementer.zaf-register-idc003,party,aih-group,role_in,line,zaf-jet-investment-register-q1-2026-overall-data-257,implementing_entity,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-257
0875.party-candidate.749edfc83cdd66f1,party,national-business-initiative-nbi,same_as,party,national-business-initiative,,,,candidate,parenthetical_acronym,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-7
0875.component.zaf-link-pmu-nomzamo-fr005,agreement,agreement-zaf-register-fr005,component_of,project,project-page-zaf-project-nomzamo-agri-village,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-52
0875.component.zaf-link-pmu-nomzamo-dk004,agreement,agreement-zaf-register-dk004,component_of,project,project-page-zaf-project-nomzamo-agri-village,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-14
0875.component.zaf-link-pmu-gr002,agreement,agreement-zaf-register-gr002,component_of,project,project-page-zaf-project-sagen-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-74
0875.component.zaf-link-pmu-gr003,agreement,agreement-zaf-register-gr003,component_of,project,project-page-zaf-project-sagen-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-75
0875.component.zaf-link-pmu-gr006,agreement,agreement-zaf-register-gr006,component_of,project,project-page-zaf-project-sagen-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-77
0875.component.zaf-link-pmu-gr004,agreement,agreement-zaf-register-gr004,component_of,project,project-page-zaf-project-h2sa-ptx-hub-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-76
0875.component.zaf-link-pmu-gr012,agreement,agreement-zaf-register-gr012,component_of,project,project-page-zaf-project-h2sa-ptx-hub-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-82
0875.component.zaf-link-pmu-gr015,agreement,agreement-zaf-register-gr015,component_of,project,project-page-zaf-project-cpd4e-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-86
0875.component.zaf-link-pmu-sw004,agreement,agreement-zaf-register-sw004,component_of,project,project-page-zaf-project-cpd4e-germany,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,zaf-jet-investment-register-q1-2026-overall-data-139
0875.component.sen-project-annex-34-sen-uasz-vev-thesis-2024,project,project-sen-project-annex-34,component_of,project,project-page-sen-uasz-vev-thesis-2024,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,sen-investment-plan-annexes-mirror-submitted-project-34
0875.component.sen-scout-sen-project-qw-04-sen-scout-puelec-commissioning-2025,project,project-sen-project-qw-04,component_of,project,project-page-sen-scout-puelec-commissioning-2025,,,,accepted,reviewed_source,1,1,2026-09-24,scripts/jetp/build_reconciliation.py,,sen-investment-plan-l4-mirror-quick-win-4
0875.tier2.29723177b9c5e8a0,line,idn-cipp-2023-cpr-mirror-hydro-43,same_as,line,idn-jetp-progress-report-2025-hydro-149,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-43
0875.tier2.2f344576eef63d91,line,idn-cipp-2023-cpr-mirror-hydro-43,same_as,line,idn-jetp-progress-report-2025-hydro-101,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-43
0875.tier2.3e8aed1dacd6dce5,line,idn-cipp-2023-cpr-mirror-hydro-27,same_as,line,idn-jetp-progress-report-2025-hydro-101,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-27
0875.tier2.5d117edfdccb7bfa,line,idn-cipp-2023-cpr-mirror-hydro-27,same_as,line,idn-jetp-progress-report-2025-hydro-149,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-27
0875.tier2.a14257d4ed2fc5e2,line,idn-cipp-2023-cpr-mirror-hydro-26,same_as,line,idn-jetp-progress-report-2025-hydro-101,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-26
0875.tier2.a79ad345eb5c1872,line,idn-cipp-2023-cpr-mirror-hydro-10,same_as,line,idn-jetp-progress-report-2025-hydro-149,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-10
0875.tier2.b1852dd2a7311b95,line,idn-cipp-2023-cpr-mirror-hydro-10,same_as,line,idn-jetp-progress-report-2025-hydro-101,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-10
0875.tier2.dc4e7db6c452d1de,line,idn-cipp-2023-cpr-mirror-hydro-8,same_as,line,idn-jetp-progress-report-2025-hydro-149,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-8
0875.tier2.e10f27fabed992cd,line,idn-cipp-2023-cpr-mirror-hydro-26,same_as,line,idn-jetp-progress-report-2025-hydro-149,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-26
0875.tier2.ffcc190924e839c2,line,idn-cipp-2023-cpr-mirror-hydro-8,same_as,line,idn-jetp-progress-report-2025-hydro-101,,,,candidate,normalized_label,1,0.5,2026-09-24,scripts/jetp/build_reconciliation.py,,idn-cipp-2023-cpr-mirror-hydro-8
