study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
maria_etal2023,https://openalex.org/W2999944136,,A conceptual paper analyzing the need for a specialized development financial institution for fostering Green Projects in India,2019,not_captured,,,
maria_etal2023,https://openalex.org/W4287104274,,Comment interpréter la finance verte ?,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2132377264,https://doi.org/10.1016/s2214-109x(15)00142-4,Community health workers as partners in the management of non-communicable diseases,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2992741933,https://doi.org/10.1007/978-981-32-9495-0_7,Finance and Green Transformation and Development,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2809008891,https://doi.org/10.1080/20430795.2018.1485380,Transparency and disclosure – do policy frameworks enhance financial centre reputation?,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3172107417,https://doi.org/10.1007/978-3-030-73097-0_19,Green Investments as a Factor of Sustainable Economic Development,2021,not_captured,,,
maria_etal2023,https://openalex.org/W1988524177,https://doi.org/10.15625/1859-3097/10/1/908,MỘT SỐ VẤN ĐỀ CƠ BẢN VỀ QUẢN LÝ TỔNG HỢP VÙNG BỜ BIỂN Ở VIỆT NAM,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2386691705,,The New Idea of Expediting Finance Source Construction in Heilongjiang Province,2007,not_captured,,,
maria_etal2023,https://openalex.org/W3017250145,https://doi.org/10.4103/ijmr.ijmr_761_20,Responding to COVID-19 pandemic,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2916865479,,Carbon copy (2),2006,filtered_out,,,
maria_etal2023,https://openalex.org/W2952679759,,Investing for the common good,2017,not_captured,,,
maria_etal2023,https://openalex.org/W2392689030,,Research on Financial Countermeasures for Developing Low-carbon Economy of Chongqing,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2790052046,https://doi.org/10.1002/jia2.25046,"Children, <scp>HIV</scp>, emergencies and Sustainable Development Goals: roadblocks ahead and possible solutions",2018,not_captured,,,
maria_etal2023,https://openalex.org/W2364784267,,Problems and Countermeasure of the Green Financial System Construction,2014,not_captured,,,
maria_etal2023,https://openalex.org/W4235301549,https://doi.org/10.1787/48f2db30-en,OECD Observer Roundtable: Making our climate objectives work,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4242637859,https://doi.org/10.1057/9781137486127_5,Policy Recommendations,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4232738572,https://doi.org/10.1016/s1755-0084(08)70071-1,Upcoming events,2008,filtered_out,remove,missing_metadata:author|no_abstract_irrelevant|citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W4415655783,https://doi.org/10.1080/20430795.2012.723375,The crazy ideas edition,2012,not_captured,,,
maria_etal2023,https://openalex.org/W37126176,https://doi.org/10.1007/s11356-023-27243-3,Bringing Back Woolly Mammoths,2008,not_captured,,,
maria_etal2023,https://openalex.org/W1970079862,https://doi.org/10.4028/www.scientific.net/amm.556-562.2370,Simulation of Control Model Based on Optimal Structure of HOPFIELD Neural Network,2014,filtered_out,remove,title_blacklist,0.0
maria_etal2023,https://openalex.org/W37012561,https://doi.org/10.1007/s11356-023-26089-z,"Полосатая аргиопа – Argiope bruennichi (Scopoli, 1772) (Aranei: Araneidae) в Москве, Московской области и ее расселение на север",2013,not_captured,,,
maria_etal2023,https://openalex.org/W2131679544,https://doi.org/10.11124/jbisrir-2014-996,The effectiveness of educational interventions for health professionals in Direct Observed Therapy and the Directly Observed Therapy Short-Course strategy: a systematic review protocol,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2177694905,,Sustainable Banking: Analyzing Pattern of Green Banking In Bangladesh,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2989807669,https://doi.org/10.36335/vnjhm.2019(707).52-60,Xác định phương án xây dựng hệ thống đo đạc-báo cáo-thẩm tra cho tài chính khí hậu tại Việt Nam,2019,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2773837475,https://doi.org/10.1016/j.ijid.2017.11.029,Ending the Global Tuberculosis Epidemic by 2030 — The Moscow Declaration and achieving a Major Translational Change in Delivery of TB Healthcare,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3095793020,https://doi.org/10.35808/ersj/1696,Financial and Energy Markets - A Sustainable Approach. Perspective of European Countries Belonging to the OECD,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3156798414,https://doi.org/10.4324/9781003153382-8,Navigating an emerging knowledge structure,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4210750056,https://doi.org/10.1016/0041-624x(71)90456-2,Acoustic measurement of temperature,1971,filtered_out,remove,missing_metadata:author|no_abstract_irrelevant|citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2278546432,,Handshake : IFC's quarterly journal on public-private partnerships (2),2011,not_captured,,,
maria_etal2023,https://openalex.org/W3204274127,https://doi.org/10.1007/s35127-021-0787-y,Nachhaltig für den Ruhestand investieren,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4245517708,https://doi.org/10.1787/72a3dbe8-en,Understanding financial flows for Kazakhstan’s green economy transition,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4236483441,https://doi.org/10.1787/9789264269545-9-en,EU payments to Mauritania and Guinea-Bissau for MPA conservation under the Fisheries Partnership Agreements,2017,not_captured,,,
maria_etal2023,https://openalex.org/W7144252973,https://doi.org/10.69341/2003418,「緑の気候基金(Green Climate Fund)の制度的枠組みに関するレビュー,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4253933572,https://doi.org/10.1787/9789264303928-4-en,The macro-economic context for green investments in Ukraine,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4235530606,https://doi.org/10.1787/62fac2e9-en,The macroeconomic context for green investments in Georgia,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2625444563,,Promote Global Financial Market Integration,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2791985272,,Social and environmental proximity and operational tangibility versus CSR: Case of Moroccan companies,2014,not_captured,,,
maria_etal2023,https://openalex.org/W4249305714,https://doi.org/10.36871/ek.up.p.r.2020.07.03.011,GREEN BONDS AS A NEW FINANCIAL INSTRUMENT,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3110760010,https://doi.org/10.36871/ek.up.p.r.2020.08.01.015,POTENTIAL DEVELOPMENT OF «GREEN BONDS» IN THE RUSSIAN ECONOMY,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4254789306,https://doi.org/10.1007/s35128-021-0925-y,Nachhaltig für den Ruhestand investieren,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2988091164,,TaiwanICDF and EBRD successfully raise the profile of GEFF in Lebanon,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3132790133,,Interesse von Großanlegern an Klimaschutz steigt,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3139952250,,"International Financial Reporting Standards : A Practical Guide, 5th Edition",2009,filtered_out,,,
maria_etal2023,https://openalex.org/W3136155855,https://doi.org/10.33917/es-4.170.2020.134-141,Environmental Aspect of Implementing Integrated Programs for Optimizing Local Energy in Russia by the Case of the Khabarovsk Territory,2020,not_captured,,,
maria_etal2023,https://openalex.org/W17900588,https://doi.org/10.1016/j.ijgo.2007.07.006,Besprechungen - Geschichtsdrama der Frühen Neuzeit 1495-1773,2006,not_captured,,,
maria_etal2023,https://openalex.org/W2204341076,,Asupra portofoliului sustenabil de finanţare,2008,not_captured,,,
maria_etal2023,https://openalex.org/W2379111697,,Financial Market Failures and Intervention Mechanisms in the China' s Green Economy Transition,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2578390227,https://doi.org/10.1016/s2214-109x(17)30027-x,Will you support a patient-centred R&amp;D agreement?—Response from Tedros Adhanom Ghebreyesus,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3091998532,https://doi.org/10.69649/pachyderm.v61i.63,Progress on the Kenya black rhino Action Plan (2017-2021),2020,not_captured,,,
maria_etal2023,https://openalex.org/W2341791480,https://doi.org/10.1111/ajr.12295,One size fits all … or not!,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2742855862,,Financial Exclusion and Strategic Corporate Social Responsibility,2010,not_captured,,,
maria_etal2023,https://openalex.org/W3112941834,,Bundesbank will keine Klimafeuerwehr sein,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3204308299,https://doi.org/10.1007/s35127-021-0794-z,Was die grüne Produktwelt bringt,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2598695568,,Current practice and future potential to mobilize investment for the green economy,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2413650691,https://doi.org/10.1055/s-2007-971064,Perspektiven der Pflegeversicherung,2007,not_captured,,,
maria_etal2023,https://openalex.org/W3168405615,https://doi.org/10.19245/25.05.pij.6.1.6,https://www.puntoorginternationaljournal.org/index.php/PIJ/article/view/90,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3165052864,https://doi.org/10.1007/978-3-030-72098-8_3,Banking Regulations on Financial and Non-financial Risk,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2912873325,https://doi.org/10.1097/phh.0000000000000808,Public Health Informatics Incubators: Accelerating Innovation Through Creative Partnerships Between Informatics Experts and Public Health Agencies,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2593282766,https://doi.org/10.6036/8273,LA COP22 DE MARRAKECH CONFIRMA EL COMPROMISO MUNDIAL CON LA LUCHA DEL CAMBIO CLIMÁTICO,2017,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2949787414,https://doi.org/10.4324/9781315212470-12,Low-carbon market opportunities and a brief discussion on lessons learned from the Adaptation Fund,2018,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W4416382777,https://doi.org/10.64968/bbta.tbf.2017.06.02.05,Green Banking Real Practice and Prospects in Bangladesh,2017,not_captured,,,
maria_etal2023,https://openalex.org/W4415655808,https://doi.org/10.1080/20430795.2012.742631,Introduction,2012,filtered_out,,,
maria_etal2023,https://openalex.org/W4233886063,https://doi.org/10.23918/ejmss.v1i4p38,Green Initiative by Banking Sector In India,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2902748851,,The climatization of the world,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3128704862,,Söder will bei grüner Taxonomie der EU mitreden,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2568232543,https://doi.org/10.1142/9789814641814_0014,The Use of Real Option Approach for the Evaluation of Climate Investments,2017,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2769048014,,Climate Change: Directors at Risk Conference 2017: Opening Remarks and Canada’s Unique Challenges and Responsibilities,2017,not_captured,,,
maria_etal2023,https://openalex.org/W2368178436,,The Iedas and Policies for Ecological Construction of Hotel & Catering Services,2010,not_captured,,,
maria_etal2023,https://openalex.org/W3129900390,,Sustainability Issues in Finance,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3044203882,,UIC to compensate its greenhouse gas emissions – UIC Communications,2020,not_captured,,,
maria_etal2023,https://openalex.org/W46667356,https://doi.org/10.1017/cbo9780511535864.040,Opportunities for Africa to integrate climate protection in economic development policy,2005,not_captured,,,
maria_etal2023,https://openalex.org/W3042947242,,UIC is organising a workshop to discuss the KPIs for its Ecoscoring tool between early April and end of May at its headquarters in Paris – UIC Communications,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4232302082,https://doi.org/10.1787/9789264238787-11-en,Glossary,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4232302082,https://doi.org/10.1787/9789264238787-11-en,Glossary,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3095657040,,Banken bringen Schifffahrt auf Klima-Kurs,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3026146172,,Sostenibilidad financiera en la Unión Europea: El Reglamento (UE) 2019/2088 sobre las finanzas sostenibles,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1886374641,https://doi.org/10.2469/cfm.v24.n2.1,Restoring Trust: It Begins With Us,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3108104570,https://doi.org/10.1007/s35127-020-0652-4,Alles grün oder was?,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2349638560,,Establishing a Well-off Society with the Support of Finance,2004,not_captured,,,
maria_etal2023,https://openalex.org/W3187775595,,Promouvoir la finance « durable » nécessite d’améliorer la mesure de l’impact,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3101521186,,Start für den Green Deal der EU-Kommission,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3186789974,,Etikus finanszírozás a szubszaharai Afrikában,2014,not_captured,,,
maria_etal2023,https://openalex.org/W3124301989,,Will the EU Commission Successfully Integrate Sustainability Risks and Factors in the Investor Protection Regime? A Research Agenda,2019,not_captured,,,
maria_etal2023,https://openalex.org/W1567646042,,YEŞİL FİNANS UYGULAMASI VE TÜRKİYE’DE UYGULANABİLİRLİĞİ,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2392460917,,Financial and Revenue Incentives of Recycling Economy:Experiences of Other Countries and Enlightenment to China,2006,not_captured,,,
maria_etal2023,https://openalex.org/W2369810835,,ECONOMIC MANAGEMENT MEANS OF ENVIRONMENTAL REHABILITATION IN MINING CITIES,2005,not_captured,,,
maria_etal2023,https://openalex.org/W2808513178,https://doi.org/10.21552/cclr/2018/2/8,Recommendations for an International Carbon Currency Market under Article 6 of the Paris Agreement,2018,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2570594490,,Valuing and Financing Multi-Sector Population Health Initiatives,2016,not_captured,,,
maria_etal2023,https://openalex.org/W4231455560,https://doi.org/10.1093/med:psych/9780195325355.003.0024,Innovation Implementation,2009,not_captured,,,
maria_etal2023,https://openalex.org/W228924332,,"Appendix 2 - projecting the future in Tanzania, Uganda, and Rwanda",2008,not_captured,,,
maria_etal2023,https://openalex.org/W196028929,,Appendix 1 - projections of recurrent and development costs,2008,not_captured,,,
maria_etal2023,https://openalex.org/W3215857997,https://doi.org/10.1007/978-3-662-63004-4_18,Nachhaltigkeitsbanken – Ein zukunftsfähiges Geschäftsmodell,2021,not_captured,,,
maria_etal2023,https://openalex.org/W7134942022,https://doi.org/10.25215/9371836334.18,GREEN BANKING: ASSESSING THE FINANCIAL IMPACT OF SUSTAINABLE INVESTMENT PORTFOLIOS,2020,not_captured,,,
maria_etal2023,https://openalex.org/W7139623845,,Tax safety as an important condition for the realization of financial activity of the state,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3095259657,,Grüne Liste für Nachhaltige Finanzen,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3095969889,,Nachhaltigkeitsberichte erhöhen Performance,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3019905208,,Agricultural Value Chain Finance in India: Issues and Implications,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3157181438,https://doi.org/10.4324/9780367822729-10,Innovative financing for Africa’s blue economy,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3094821720,https://doi.org/10.1007/s00501-020-01032-8,Green Deal – Chancen und Risiken für die Mineralrohstoffwirtschaft,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2350268746,,To Promote the Development of Green Consumption through Green Financial Policies,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2601148692,,Why long-term finance is so important for latin America,2016,not_captured,,,
maria_etal2023,https://openalex.org/W35773637,https://doi.org/10.1186/s12889-022-13602-1,高等植物に吸収された無機栄養素の行動(第8報) : なたねとごまに吸収された燐の行動とマグネシウムとの関係,1956,not_captured,,,
maria_etal2023,https://openalex.org/W2955677180,,Environmental and Social Management Framework,2019,filtered_out,,,
maria_etal2023,https://openalex.org/W2584118969,https://doi.org/10.5861/ijrsm.2017.1664,"Grameen Nabeen Uddugta (NU), new entrepreneur, social business funding education and service in Bangladesh",2017,not_captured,,,
maria_etal2023,https://openalex.org/W3109456231,,Klimaschutz am Finanzmarkt,2019,not_captured,,,
maria_etal2023,https://openalex.org/W4244612390,https://doi.org/10.18356/9789213618851c021,Partnerships for the goals,2017,not_captured,,,
maria_etal2023,https://openalex.org/W2904629545,https://doi.org/10.1504/ijfip.2018.10018076,Foresight into climate-compatible futures for cities and regions,2018,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2999040427,https://doi.org/10.1007/978-3-658-28991-1_2,Fünf gute Gründe für grüne Unternehmensfinanzierungen,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2201238314,https://doi.org/10.1016/s0140-6736(15)00813-2,Global Financing Facility: where will the funds come from?,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4235199403,https://doi.org/10.1787/9789264241718-11-fr,Glossaire,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4235068433,https://doi.org/10.1504/ijfip.2018.097089,Foresight into climate-compatible futures for cities and regions,2018,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W3181709014,,Presenting the Brand Leverage Model for Iranian Professional Football Clubs Approach: Grounded Theory,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2385719561,,An Evaluation Model on SME's Financing Competitiveness Based on TFOWA Evaluation for Reverse Supply Chain,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3165974451,https://doi.org/10.1007/978-3-030-73800-6_12,"Lessons Learned, Future Research and Tendencies on Environmental Fraud",2021,not_captured,,,
maria_etal2023,https://openalex.org/W37035175,https://doi.org/10.3389/fonc.2023.1112788,Политическая борьба в римской империи конца IV В. Н. Э. И ее отражение в поэзии Клавдиана,2013,not_captured,,,
maria_etal2023,https://openalex.org/W4241540359,https://doi.org/10.18356/8b39a33c-en,Overview and key messages,2019,not_captured,,,
maria_etal2023,https://openalex.org/W4298244390,,PROBLEMS AND PRIORITIES OF FINANCING OF INNOVATIVE DEVELOPMENT OF THE REAL SECTOR OF THE ECONOMY,2017,not_captured,,,
maria_etal2023,https://openalex.org/W4247039518,https://doi.org/10.1787/9789264289604-3-en,Executive Summary,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3124602186,,Atomkraft ist Spaltpilz für EU-Taxonomie,2019,not_captured,,,
maria_etal2023,https://openalex.org/W7135271221,,International Review of Environmental and Resource Economics,2008,filtered_out,,,
maria_etal2023,https://openalex.org/W2980711229,https://doi.org/10.1007/978-3-030-05624-7_16,Toward the Common Wealth and the Common Weal,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2378161400,,On Building and Consummating Foreign Economy Trade Policy Support System of Hunan Province,2004,not_captured,,,
maria_etal2023,https://openalex.org/W3118629096,https://doi.org/10.47533/2020.1606-146x.50,A new approach to state financing of eco-innovation in Kazakhstan,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2349152414,,An Analysis on Pareto Optimality of Finance Operation of Green Logistics of Agricultural Products,2010,not_captured,,,
maria_etal2023,https://openalex.org/W3209969819,https://doi.org/10.1007/978-3-030-83650-4_1,Introduction—The Rise of Net Zero,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2252286419,,Micro finance et dévéloppement communautaire au Cameroun: Le cas du réseau des mutuelles communautaires de croissance (MC²),2011,not_captured,,,
maria_etal2023,https://openalex.org/W3205509697,,THE NEED FOR A PARADIGM SHIFT IN FINANCE: SUSTAINABLE CORPORATE FINANCE,2021,not_captured,,,
maria_etal2023,https://openalex.org/W167570621,,Experimenten als motor voor verandering,2012,not_captured,,,
maria_etal2023,https://openalex.org/W4409778925,https://doi.org/10.25215/9349154188.15,FINANCIAL MANAGEMENT STRATEGIES IN POST-PANDEMIC ECONOMIES: A REVIEW OF EMERGING TRENDS,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2245025994,https://doi.org/10.14512/oew.v16i3-4.100,Den Business Case für nachhaltige Entwicklung stärken,2001,not_captured,,,
maria_etal2023,https://openalex.org/W7145146232,,Green investments need global standards and independent scientific review,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2198523463,https://doi.org/10.1016/s2213-8587(15)00429-5,Turning big data into personalised diabetes care,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4285380809,https://doi.org/10.54648/eulr2021028,"Credit in Agriculture: In the Perspective of Banking Law, Financial Market Law and Insurance Law",2021,not_captured,,,
maria_etal2023,https://openalex.org/W4238520838,https://doi.org/10.1787/9789264059221-7-en,Annex,2009,not_captured,,,
maria_etal2023,https://openalex.org/W4239428482,https://doi.org/10.1146/annurev-fe-4-101612-100001,Preface,2012,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2735881650,,Europe of engaged citizens – resources and sustainability,2009,not_captured,,,
maria_etal2023,https://openalex.org/W4234245206,https://doi.org/10.1787/9789264303928-1-en,Foreword,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4239018140,https://doi.org/10.1787/9789264272323-5-en,"Barriers, policy actions and options for green bond market development and growth",2017,not_captured,,,
maria_etal2023,https://openalex.org/W2885509435,https://doi.org/10.1016/s2214-109x(18)30298-5,Podoconiosis research to implementation: a call for global action,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2377981024,,CONFERENCES REGARDING ENVIRONMENTAL PROTECTION,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4243527806,https://doi.org/10.1377/hlthaff.2015.1518,Why The Decade Of Vaccines?,2016,not_captured,,,
maria_etal2023,https://openalex.org/W4407410197,https://doi.org/10.58225/tim.2024-4-361-365,Importance of ESG standards in banking,1996,not_captured,,,
maria_etal2023,https://openalex.org/W4248579418,https://doi.org/10.1787/9789264308114-9-en,Rethink development finance for climate,2018,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W1887294575,https://doi.org/10.1016/s0140-6736(15)61395-2,The World Bank under Jim Kim,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2999285064,https://doi.org/10.1007/978-3-030-36052-8_3,Finance-Led Capitalism and Neoliberal Financial Market Integration in Europe,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4250241972,https://doi.org/10.1787/383051ea-en,Key Policy Insights,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2121307692,,Latin America - Accessing international climate change related finance in Latin America and the Caribbean,2013,filtered_out,,,
maria_etal2023,https://openalex.org/W3163287294,,How credible is Central Banks’ defence of the climate?,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3171421210,https://doi.org/10.1515/fjsb-2021-0017,<b>Corona-Krise und Klimawandel: Finanzmarkt bleibt instabil</b>,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3013848040,https://doi.org/10.54648/eelr2019023,A ‘Made in Qatar’ Energy Transition Strategy,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2078002757,https://doi.org/10.1109/44.536295,Are technology and ethics out of step? Oregon's experience,1996,not_captured,,,
maria_etal2023,https://openalex.org/W1989132081,https://doi.org/10.3188/szf.2013.0059,Marktwirtschaftliche Anreize für Naturschutz in tropischen und subtropischen Ländern,2013,not_captured,,,
maria_etal2023,https://openalex.org/W4231769462,https://doi.org/10.1787/9789264266339-5-en,Scaling-up finance to support climate actions in EECCA countries,2016,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W4246224712,https://doi.org/10.1787/saeo-2018-9-en,Structural policy country notes,2018,not_captured,,,
maria_etal2023,https://openalex.org/W4399448862,,A social and political pact for Education,2010,not_captured,,,
maria_etal2023,https://openalex.org/W3000006149,https://doi.org/10.1007/978-3-030-36052-8_2,Financial (De)Globalization and Financial Market (Dis)Integration,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2391815586,,Research on Correlated Environment of Healthy Development of Commercial Real Estate Financing in Small Towns,2008,not_captured,,,
maria_etal2023,https://openalex.org/W2266392001,,CHALLENGES IN PERFORMANCE METRICS IN SOCIALLY RESPONSIBLE INVESTMENTS,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2348608715,,The social responsibility of financial institutions:the Equator Principles,2010,not_captured,,,
maria_etal2023,https://openalex.org/W4247268968,https://doi.org/10.1163/9789004359925_002,"Environmental Governance in China: State, Society, and Market",2017,not_captured,,,
maria_etal2023,https://openalex.org/W4285534954,https://doi.org/10.30525/978-9934-26-157-2-24,«GREEN» BANKING AS A TOOL FOR IMPLEMENTING THE MODEL OF A SOCIALLY RESPONSIBLE BANKING INSTITUTION,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3161049368,https://doi.org/10.25082/fmb.2021.01.004,Accounting reform of higher education: A social and managerial analysis in the era of digital intelligence,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3044544953,https://doi.org/10.4337/9781839102219.00016,Behind the curve? The role of climate change in banking supervision,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4323773781,https://doi.org/10.3329/dujbst.v42i1.59960,In Search of Paradigmatic Diversification in Academic Finance,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3134754380,https://doi.org/10.1007/978-3-030-32811-5_52-1,Financing to Achieve the Sustainable Development Goals,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3127533120,,Green Tagging: Mobilising Bank Finance for Energy Efficiency in Real Estate - Report from the Bank Working Group 2017,2017,not_captured,,,
maria_etal2023,https://openalex.org/W7166413577,,Chapter 8: Tourism Wildlife and Parks,2000,not_captured,,,
maria_etal2023,https://openalex.org/W123849233,,CAPACITY TO FINANCE ENVIRONMENTAL INVESTMENTS OF A POLLUTER,2012,not_captured,,,
maria_etal2023,https://openalex.org/W4241931461,https://doi.org/10.1007/978-3-030-03709-3_2,“Setting the Scene”,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2380179732,,The Establishment of New Type Rural Cooperative Medical System in China:Achievements and Challenge,2007,not_captured,,,
maria_etal2023,https://openalex.org/W4241749235,https://doi.org/10.18356/1aa484c1-en,Commodity sector strategies for climate change mitigation and adaptation,2019,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W345410961,,"Labour-based technology: A review of current practice: Proceedings of the 11th regional seminar for labour-based practitioners, 2nd - 7th October 2005, Mombasa, Kenya",2006,not_captured,,,
maria_etal2023,https://openalex.org/W2334583362,https://doi.org/10.12737/1438,INNOVATIVE MANAGEMENT IN MODERNIZATION SYSTEM OF RUSSIAN ECONOMY,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2350156600,,On the System Operation of Chinese Rural Women's Lifelong Learning——Take Some Rural Women in Shandong as Example,2008,not_captured,,,
maria_etal2023,https://openalex.org/W4205885842,https://doi.org/10.1007/978-3-030-42462-6_52,Financing to Achieve the Sustainable Development Goals,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2394271100,,Corporate Finance: its organization and epistemological basis,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2381548364,,Deeply Studying and Implementing the Spirit of the 18th National Congress of the Communist Party of China and Pushing the Scientific Development of Financial Industry in Northwestern Areas,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2384396583,,On the Low-carbon Economic Development Framework in China,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3114025483,,Neues durch MiFID 2 und PSD 2,2018,not_captured,,,
maria_etal2023,https://openalex.org/W7130857038,https://doi.org/10.5281/zenodo.18719657,Adoption Rates and Long-term Viability of Community-Led Total Sanitation in Rural Ethiopian Water Supply Systems,2000,not_captured,,,
maria_etal2023,https://openalex.org/W2220025311,,INCOME COLLECTION â€“ BIG PROBLEM OF ROMANIAâ€™S BUDGET,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2902211330,https://doi.org/10.1007/978-3-658-23938-1_4,Vermögensaufbau mit Investmentfonds,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3083616636,,Finanzas Sostenibles: una experiencia de Aprendizaje de Servicio para la incorporación de la percepción que la sociedad tiene ante criterios de Inversión Socialmente Responsable,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2294813274,,Trends and Challenges : The Equator Principles and Korean Banks,2010,not_captured,,,
