line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-jetp-progress-report-2025-solar-105,solar,priority,105,Solar Isolated Jatim,Jawa Timur,2027,1.5,MW,,,,
idn-jetp-progress-report-2025-solar-106,solar,priority,106,Solar LISDES,Jawa Timur,2027,4.88,MW,,,,
idn-jetp-progress-report-2025-solar-107,solar,priority,107,Solar LISDES,Sulawesi Barat,2027,0.07,MW,,,,
idn-jetp-progress-report-2025-solar-108,solar,priority,108,Solar+BESS Jawa Barat (Kuota) V A,Jawa Barat,2027,100,MW,,,,
idn-jetp-progress-report-2025-solar-109,solar,priority,109,Solar+BESS Isolated Jatim,Jawa Timur,2027,0.0075,MW,,,,
idn-jetp-progress-report-2025-solar-110,solar,priority,110,Solar+BESS Ambon (Kuota) Tersebar,Maluku,2027,30,MW,,,,
idn-jetp-progress-report-2025-solar-111,solar,priority,111,Solar+BESS LISDES,Maluku,2027,18.23,MW,,,,
idn-jetp-progress-report-2025-solar-112,solar,top_priority,112,Solar+BESS Dedieselisasi,Maluku,2027,18.08,MW,,,,
idn-jetp-progress-report-2025-solar-113,solar,priority,113,Solar+BESS Saparua 2,Maluku,2027,5,MW,,,,
idn-jetp-progress-report-2025-solar-114,solar,priority,114,Solar+BESS LISDES,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,2.475,MW,,,,
idn-jetp-progress-report-2025-solar-115,solar,priority,115,Solar+BESS LISDES Papua Pegunungan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,133.013,MW,,,,
idn-jetp-progress-report-2025-solar-116,solar,priority,116,Solar+BESS LISDES Papua Tengah,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,44.488,MW,,,,
idn-jetp-progress-report-2025-solar-117,solar,priority,117,Solar+BESS LISDES Papua Selatan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,8.031,MW,,,,
idn-jetp-progress-report-2025-solar-118,solar,priority,118,Solar+BESS Serui,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,5,MW,,,,
idn-jetp-progress-report-2025-solar-119,solar,priority,119,Solar+BESS Timika,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2027,10,MW,,,,
idn-jetp-progress-report-2025-solar-120,solar,priority,120,Solar+BESS LISDES Papua Barat,"Papua Barat, Papua Barat Daya",2027,0.381,MW,,,,
idn-jetp-progress-report-2025-solar-121,solar,priority,121,Solar+BESS LISDES Papua Barat Daya,"Papua Barat, Papua Barat Daya",2027,2.051,MW,,,,
idn-jetp-progress-report-2025-solar-122,solar,priority,122,Solar+BESS Raja Ampat (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2027,3,MW,,,,
idn-jetp-progress-report-2025-solar-123,solar,top_priority,123,Solar+BESS Dedieselisasi,Nusa Tenggara Barat,2027,0.429,MW,,,,
idn-jetp-progress-report-2025-solar-124,solar,priority,124,Solar+BESS Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2027,50,MW,,,,
idn-jetp-progress-report-2025-solar-125,solar,priority,125,Solar+BESS Flores (Kuota) Tersebar,Nusa Tenggara Timur,2027,20,MW,,,,
idn-jetp-progress-report-2025-solar-126,solar,top_priority,126,Solar+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2027,5,MW,,,,
idn-jetp-progress-report-2025-solar-127,solar,top_priority,127,Solar+BESS Dedieselisasi,Nusa Tenggara Timur,2027,18.54,MW,,,,
idn-jetp-progress-report-2025-solar-128,solar,top_priority,128,Solar+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2027,5,MW,,,,
idn-jetp-progress-report-2025-solar-129,solar,priority,129,Solar+BESS Isolated Nusa Tenggara Timur,Nusa Tenggara Timur,2027,2.8,MW,,,,
idn-jetp-progress-report-2025-solar-130,solar,priority,130,Solar Sinabang (Kuota) Tersebar + BESS,Aceh,2028,2,MW,,,,
idn-jetp-progress-report-2025-solar-131,solar,priority,131,Solar Isolated Lampung Tersebar,Lampung,2028,0.4,MW,,,,
idn-jetp-progress-report-2025-solar-132,solar,priority,132,Solar Kalbar,Kalimantan Barat,2028,50,MW,,,,
idn-jetp-progress-report-2025-solar-133,solar,priority,133,Solar Banten (Kuota) IV A,Banten,2028,50,MW,,,,
idn-jetp-progress-report-2025-solar-134,solar,priority,134,Solar Banten (Kuota) VI,Banten,2028,40,MW,,,,
idn-jetp-progress-report-2025-solar-135,solar,priority,135,Solar Jawa Barat (Kuota) VII,Jawa Barat,2028,40,MW,,,,
idn-jetp-progress-report-2025-solar-136,solar,priority,136,Solar Jawa Tengah (Kuota) III A,Jawa Tengah,2028,50,MW,,,,
idn-jetp-progress-report-2025-solar-137,solar,priority,137,Solar Jawa Timur (Kuota) IV C,Jawa Timur,2028,50,MW,,,,
idn-jetp-progress-report-2025-solar-138,solar,priority,138,Solar+BESS Jawa Barat (Kuota) V B,Jawa Barat,2028,80,MW,,,,
idn-jetp-progress-report-2025-solar-139,solar,priority,139,Solar+BESS Jawa Timur (Kuota) V,Jawa Timur,2028,100,MW,,,,
idn-jetp-progress-report-2025-solar-140,solar,priority,140,Solar+BESS Jawa Timur (Kuota) IV A,Jawa Timur,2028,100,MW,,,,
idn-jetp-progress-report-2025-solar-141,solar,priority,141,Solar+BESS Isolated Jatim,Jawa Timur,2028,3,MW,,,,
idn-jetp-progress-report-2025-solar-142,solar,priority,142,Solar+BESS Isolated Jatim,Jawa Timur,2028,3,MW,,,,
idn-jetp-progress-report-2025-solar-143,solar,priority,143,Solar + BESS Isolated Bali,Bali,2028,3.5,MW,,,,
idn-jetp-progress-report-2025-solar-144,solar,priority,144,Solar+BESS Isolated Maluku,Maluku,2028,10.797,MW,,,,
idn-jetp-progress-report-2025-solar-145,solar,priority,145,Solar+Battery Halmahera (Kuota) Tersebar,Maluku Utara,2028,100,MW,,,,
idn-jetp-progress-report-2025-solar-146,solar,priority,146,Solar+BESS Biak (Kuota Tersebar),"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,10,MW,,,,
idn-jetp-progress-report-2025-solar-147,solar,priority,147,Solar+BESS Isolated Papua,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,3.186,MW,,,,
idn-jetp-progress-report-2025-solar-148,solar,priority,148,Solar+BESS Isolated Papua Selatan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,4.3248,MW,,,,
idn-jetp-progress-report-2025-solar-149,solar,priority,149,Solar+BESS Isolated Papua Tengah,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,8.04,MW,,,,
idn-jetp-progress-report-2025-solar-150,solar,priority,150,Solar+BESS Isolated Papua Pegunungan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,0.62,MW,,,,
idn-jetp-progress-report-2025-solar-151,solar,priority,151,Solar+BESS Jayapura (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,50,MW,,,,
idn-jetp-progress-report-2025-solar-152,solar,priority,152,Solar+BESS Merauke (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,10,MW,,,,
idn-jetp-progress-report-2025-solar-153,solar,priority,153,Solar+BESS Nabire (Kuora) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,10,MW,,,,
idn-jetp-progress-report-2025-solar-154,solar,priority,154,Solar+BESS Timika (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2028,20,MW,,,,
idn-jetp-progress-report-2025-solar-155,solar,priority,155,Solar+BESS Bintuni (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2028,5,MW,,,,
idn-jetp-progress-report-2025-solar-156,solar,priority,156,Solar+BESS Fak-Fak (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2028,5,MW,,,,
idn-jetp-progress-report-2025-solar-157,solar,priority,157,Solar+BESS Isolated Papua Barat,"Papua Barat, Papua Barat Daya",2028,0.739,MW,,,,
idn-jetp-progress-report-2025-solar-158,solar,priority,158,Solar+BESS Isolated Papua Barat Daya,"Papua Barat, Papua Barat Daya",2028,2.97561,MW,,,,
idn-jetp-progress-report-2025-solar-159,solar,priority,159,Solar+BESS Manokwari,"Papua Barat, Papua Barat Daya",2028,15,MW,,,,
idn-jetp-progress-report-2025-solar-160,solar,priority,160,Solar+BESS Sorong (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2028,20,MW,,,,
idn-jetp-progress-report-2025-solar-161,solar,priority,161,Solar+BESS Teminabuan (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2028,3,MW,,,,
idn-jetp-progress-report-2025-solar-162,solar,priority,162,Solar+BESS Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2028,20,MW,,,,
idn-jetp-progress-report-2025-solar-163,solar,priority,163,Solar+BESS Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2028,10,MW,,,,
idn-jetp-progress-report-2025-solar-164,solar,priority,164,Solar+BESS Rote,Nusa Tenggara Timur,2028,1,MW,,,,
idn-jetp-progress-report-2025-solar-165,solar,priority,165,Solar+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2028,10,MW,,,,
idn-jetp-progress-report-2025-solar-166,solar,priority,166,Solar+BESS Isolated Nusa Tenggara Timur,Nusa Tenggara Timur,2028,37,MW,,,,
idn-jetp-progress-report-2025-solar-167,solar,priority,167,Solar Isolated Sumut Tersebar,Sumatera Utara,2029,2.76,MW,,,,
idn-jetp-progress-report-2025-solar-168,solar,priority,168,Solar Belitung (Kuota Tersebar),Bangka Belitung,2029,10,MW,,,,
idn-jetp-progress-report-2025-solar-169,solar,priority,169,Solar PLTS BESS Sumatera 1,Lampung,2029,236,MW,,,,
idn-jetp-progress-report-2025-solar-170,solar,priority,170,Solar Isolated Lampung Tersebar,Lampung,2029,0.2,MW,,,,
idn-jetp-progress-report-2025-solar-171,solar,priority,171,Solar+BESS Isolated Jatim,Jawa Timur,2029,3,MW,,,,
idn-jetp-progress-report-2025-solar-172,solar,priority,172,Solar+BESS Ambon (Kuota) Tersebar,Maluku,2029,10,MW,,,,
idn-jetp-progress-report-2025-solar-173,solar,priority,173,Solar+Battery Halmahera (Kuota) Tersebar,Maluku Utara,2029,50,MW,,,,
idn-jetp-progress-report-2025-solar-174,solar,priority,174,Solar+BESS Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2029,50,MW,,,,
idn-jetp-progress-report-2025-solar-175,solar,priority,175,Solar+BESS Isolated Nusa Tenggara Timur,Nusa Tenggara Timur,2029,6.7,MW,,,,
idn-jetp-progress-report-2025-solar-176,solar,priority,176,Solar Isolated Babel Tersebar,Bangka Belitung,2030,0.69,MW,,,,
idn-jetp-progress-report-2025-solar-177,solar,priority,177,Solar Isolated Sumbar Tersebar,Sumatera Barat,2030,5.1,MW,,,,
idn-jetp-progress-report-2025-solar-178,solar,priority,178,Solar PLTS BESS Sumatera 3,Lampung,2030,150,MW,,,,
idn-jetp-progress-report-2025-solar-179,solar,priority,179,Solar Isolated Kalsel,Kalimantan Selatan,2030,0.8,MW,,,,
idn-jetp-progress-report-2025-solar-180,solar,priority,180,Solar Isolated Kalteng,Kalimantan Tengah,2030,0.2,MW,,,,
idn-jetp-progress-report-2025-solar-181,solar,priority,181,Solar Isolated Kaltara,Kalimantan Utara,2030,5.1,MW,,,,
idn-jetp-progress-report-2025-solar-182,solar,priority,182,Solar Banten (Kuota) IV C,Banten,2030,50,MW,,,,
idn-jetp-progress-report-2025-solar-183,solar,priority,183,Solar Banten (Kuota) IV B,Banten,2030,50,MW,,,,
idn-jetp-progress-report-2025-solar-184,solar,priority,184,Solar Banten (Kuota) VII,Banten,2030,50,MW,,,,
idn-jetp-progress-report-2025-solar-185,solar,priority,185,Solar Jawa Barat (Kuota) VI A,Jawa Barat,2030,100,MW,,,,
idn-jetp-progress-report-2025-solar-186,solar,priority,186,Solar Jawa Barat (Kuota) II A,Jawa Barat,2030,60,MW,,,,
idn-jetp-progress-report-2025-solar-187,solar,priority,187,Solar Jawa Barat (Kuota) VIII,Jawa Barat,2030,40,MW,,,,
idn-jetp-progress-report-2025-solar-188,solar,priority,188,Solar Jawa Barat (Kuota) III B,Jawa Barat,2030,40,MW,,,,
idn-jetp-progress-report-2025-solar-189,solar,priority,189,Solar Isolated Jateng,Jawa Tengah,2030,3.6,MW,,,,
idn-jetp-progress-report-2025-solar-190,solar,priority,190,Solar Jawa Timur (Kuota) VI,Jawa Timur,2030,50,MW,,,,
idn-jetp-progress-report-2025-solar-191,solar,priority,191,Solar+BESS Banten (Kuota) III,Banten,2030,80,MW,,,,
idn-jetp-progress-report-2025-solar-192,solar,priority,192,Solar+BESS Jawa Tengah (Kuota) III C,Jawa Tengah,2030,90,MW,,,,
idn-jetp-progress-report-2025-solar-193,solar,priority,193,Solar+BESS Bula,Maluku,2030,5,MW,,,,
idn-jetp-progress-report-2025-solar-194,solar,priority,194,Solar+BESS Jayapura (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2030,50,MW,,,,
idn-jetp-progress-report-2025-solar-195,solar,priority,195,Solar+BESS Merauke (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2030,10,MW,,,,
idn-jetp-progress-report-2025-solar-196,solar,priority,196,Solar+BESS Sorong (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2030,20,MW,,,,
idn-jetp-progress-report-2025-solar-197,solar,priority,197,Solar+BESS Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2030,30,MW,,,,
idn-jetp-progress-report-2025-solar-198,solar,priority,198,Solar+BESS Isolated Nusa Tenggara Barat,Nusa Tenggara Barat,2030,5.983,MW,,,,
idn-jetp-progress-report-2025-solar-199,solar,priority,199,Solar+BESS Kalabahi (Kuota) Tersebar,Nusa Tenggara Timur,2030,1,MW,,,,
idn-jetp-progress-report-2025-solar-200,solar,priority,200,Solar+BESS Flores (Kuota) Tersebar,Nusa Tenggara Timur,2030,10,MW,,,,
idn-jetp-progress-report-2025-solar-201,solar,priority,201,Solar Isolated Aceh Tersebar,Aceh,2031,2.08,MW,,,,
idn-jetp-progress-report-2025-solar-202,solar,priority,202,Solar Isolated Lampung Tersebar,Lampung,2031,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-203,solar,priority,203,Solar Jawa Barat (Kuota) VI B,Jawa Barat,2031,40,MW,,,,
idn-jetp-progress-report-2025-solar-204,solar,priority,204,Solar Jawa Tengah (Kuota) V,Jawa Tengah,2031,40,MW,,,,
idn-jetp-progress-report-2025-solar-205,solar,priority,205,Solar+BESS Jawa Tengah (Kuota) I,Jawa Tengah,2031,50,MW,,,,
idn-jetp-progress-report-2025-solar-206,solar,priority,206,Solar+BESS Sarmi,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2031,5,MW,,,,
idn-jetp-progress-report-2025-solar-207,solar,priority,207,Solar+BESS Manokwari (Kuota) Tersebar,"Papua Barat, Papua Barat Daya",2031,10,MW,,,,
idn-jetp-progress-report-2025-solar-208,solar,priority,208,Solar+BESS Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2031,50,MW,,,,
idn-jetp-progress-report-2025-solar-209,solar,priority,209,Solar+BESS Sumba,Nusa Tenggara Timur,2031,5,MW,,,,
idn-jetp-progress-report-2025-solar-210,solar,priority,210,Solar+BESS Sumba,Nusa Tenggara Timur,2031,5,MW,,,,
idn-jetp-progress-report-2025-solar-211,solar,priority,211,Solar+BESS Isolated Nusa Tenggara Timur,Nusa Tenggara Timur,2031,4,MW,,,,
idn-jetp-progress-report-2025-solar-212,solar,priority,212,Solar MT Hybrid Kalselteng 4,Kalimantan Tengah,2032,40,MW,,,,
idn-jetp-progress-report-2025-solar-213,solar,priority,213,Solar+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2032,20,MW,,,,
idn-jetp-progress-report-2025-solar-214,solar,priority,214,Solar PLTS BESS Sumatera 2,Aceh,2033,302,MW,,,,
idn-jetp-progress-report-2025-solar-215,solar,priority,215,Solar Isolated Aceh Tersebar,Aceh,2033,3.58,MW,,,,
idn-jetp-progress-report-2025-solar-216,solar,priority,216,Solar Isolated Sumut Tersebar,Sumatera Utara,2033,3.68,MW,,,,
idn-jetp-progress-report-2025-solar-217,solar,priority,217,Solar Isolated Riau Tersebar,Riau,2033,3.57,MW,,,,
idn-jetp-progress-report-2025-solar-218,solar,priority,218,Solar Belitung (Kuota Tersebar),Bangka Belitung,2033,12,MW,,,,
idn-jetp-progress-report-2025-solar-219,solar,priority,219,Solar Isolated Babel Tersebar,Bangka Belitung,2033,0.36,MW,,,,
idn-jetp-progress-report-2025-solar-220,solar,priority,220,Solar Isolated Sumbar Tersebar,Sumatera Barat,2033,24.2,MW,,,,
idn-jetp-progress-report-2025-solar-221,solar,priority,221,Solar Isolated Lampung Tersebar,Lampung,2033,0.2,MW,,,,
idn-jetp-progress-report-2025-solar-222,solar,priority,222,Solar+BESS Isolated Kalsel,Kalimantan Selatan,2033,0.4,MW,,,,
idn-jetp-progress-report-2025-solar-223,solar,priority,223,Solar+BESS Isolated Kalteng,Kalimantan Tengah,2033,0.2,MW,,,,
idn-jetp-progress-report-2025-solar-224,solar,priority,224,Solar+BESS Isolated Kaltara,Kalimantan Utara,2033,6.8,MW,,,,
idn-jetp-progress-report-2025-solar-225,solar,priority,225,Solar+BESS Ambon (Kuota) Tersebar,Maluku,2033,10,MW,,,,
idn-jetp-progress-report-2025-solar-226,solar,priority,226,Solar+BESS Nabire (Kuora) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2033,10,MW,,,,
idn-jetp-progress-report-2025-solar-227,solar,priority,227,Solar+BESS Timika (Kuota) Tersebar,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2033,10,MW,,,,
idn-jetp-progress-report-2025-solar-228,solar,priority,228,Solar+BESS Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2033,50,MW,,,,
idn-jetp-progress-report-2025-solar-229,solar,priority,229,Solar+BESS Isolated Nusa Tenggara Barat,Nusa Tenggara Barat,2033,7.1684,MW,,,,
idn-jetp-progress-report-2025-solar-230,solar,priority,230,Solar+BESS Sumba,Nusa Tenggara Timur,2033,5,MW,,,,
idn-jetp-progress-report-2025-solar-231,solar,priority,231,Solar+BESS Sumba,Nusa Tenggara Timur,2033,5,MW,,,,
idn-jetp-progress-report-2025-solar-232,solar,priority,232,Solar+BESS Flores (Kuota) Tersebar,Nusa Tenggara Timur,2033,10,MW,,,,
idn-jetp-progress-report-2025-solar-233,solar,priority,233,Solar+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2033,50,MW,,,,
idn-jetp-progress-report-2025-solar-234,solar,priority,234,Solar Surya Belitung + BESS,Bangka Belitung,2034,10,MW,,,,
idn-jetp-progress-report-2025-solar-235,solar,priority,235,Solar Sumatera (Kuota) Tersebar,Jambi,2034,100,MW,,,,
idn-jetp-progress-report-2025-solar-236,solar,priority,236,Solar Isolated Lampung Tersebar,Lampung,2034,0.79,MW,,,,
idn-jetp-progress-report-2025-solar-237,solar,priority,237,Solar Kalseltengtimra (Kuota) Tersebar,Kalimantan Utara,2034,50,MW,,,,
idn-jetp-progress-report-2025-solar-238,solar,priority,238,Solar Banten (Kuota) V,Banten,2034,45,MW,,,,
idn-jetp-progress-report-2025-solar-239,solar,priority,239,Solar Jawa Barat (Kuota) Tersebar IX,Jawa Barat,2034,190,MW,,,,
idn-jetp-progress-report-2025-solar-240,solar,priority,240,Solar Jawa Tengah (Kuota) Tersebar IX,Jawa Tengah,2034,57,MW,,,,
idn-jetp-progress-report-2025-solar-241,solar,priority,241,Solar Jawa Tengah (Kuota) VI,Jawa Tengah,2034,50,MW,,,,
idn-jetp-progress-report-2025-solar-242,solar,priority,242,Solar Jawa Timur (Kuota) Tersebar XI,Jawa Timur,2034,66,MW,,,,
idn-jetp-progress-report-2025-solar-243,solar,priority,243,Solar Jawa Timur (Kuota) VIII,Jawa Timur,2034,50,MW,,,,
idn-jetp-progress-report-2025-solar-244,solar,priority,244,Solar Bali (Kuota) V,Bali,2034,25,MW,,,,
idn-jetp-progress-report-2025-solar-245,solar,priority,245,Solar Bali (Kuota) Tersebar VII,Bali,2034,197.73,MW,,,,
idn-jetp-progress-report-2025-solar-246,solar,priority,246,Solar Bali (Kuota) Tersebar VIII,Bali,2034,193.66,MW,,,,
idn-jetp-progress-report-2025-solar-247,solar,priority,247,Solar+BESS Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2034,50,MW,,,,
idn-jetp-progress-report-2025-solar-248,solar,priority,248,Solar Kalbar-1 (PLTS+BESS),Kalimantan Barat,-,80,MW,,,,
idn-jetp-progress-report-2025-solar-249,solar,priority,249,Solar Kalbar-1 (PLTS+BESS),Kalimantan Barat,-,40,MW,,,,
idn-jetp-progress-report-2025-solar-250,solar,priority,250,Solar Kalbar-2 (PLTS+BESS),Kalimantan Barat,-,80,MW,,,,
idn-jetp-progress-report-2025-solar-251,solar,priority,251,Solar Kalbar-2 (PLTS+BESS),Kalimantan Barat,-,160,MW,,,,
idn-jetp-progress-report-2025-solar-252,solar,priority,252,Solar Kalseltengtimra - 5 (PLTS+BESS),Kalimantan Tengah,-,160,MW,,,,
idn-jetp-progress-report-2025-solar-253,solar,priority,253,Solar Kalseltengtimra-3 (PLTS+BESS),Kalimantan Utara,-,240,MW,,,,
idn-jetp-progress-report-2025-solar-254,solar,priority,254,Solar Banten (Kuota) Tersebar IX,Banten,-,110,MW,,,,
idn-jetp-progress-report-2025-solar-255,solar,priority,255,Solar Banten (Kuota) Tersebar X,Banten,-,150,MW,,,,
idn-jetp-progress-report-2025-solar-256,solar,priority,256,Solar Jawa Barat (Kuota) Tersebar X,Jawa Barat,-,977,MW,,,,
idn-jetp-progress-report-2025-solar-257,solar,priority,257,Solar Jawa Barat (Kuota) Tersebar XI,Jawa Barat,-,977,MW,,,,
idn-jetp-progress-report-2025-solar-258,solar,priority,258,Solar Jawa Barat (Kuota) Tersebar XII,Jawa Barat,-,977,MW,,,,
idn-jetp-progress-report-2025-solar-259,solar,priority,259,Solar Jawa Tengah (Kuota) Tersebar X,Jawa Tengah,-,786,MW,,,,
idn-jetp-progress-report-2025-solar-260,solar,priority,260,Solar Jawa Tengah (Kuota) XI,Jawa Tengah,-,786,MW,,,,
idn-jetp-progress-report-2025-solar-261,solar,priority,261,Solar Jawa Tengah (Kuota) VII,Jawa Tengah,-,65,MW,,,,
idn-jetp-progress-report-2025-solar-262,solar,priority,262,Solar Jawa Tengah (Kuota) XII,Jawa Tengah,-,786,MW,,,,
idn-jetp-progress-report-2025-solar-263,solar,priority,263,Solar Jawa Tengah (Kuota) XIII,Jawa Tengah,-,786,MW,,,,
idn-jetp-progress-report-2025-solar-264,solar,priority,264,Solar Jawa Timur (Kuota) Tersebar XII,Jawa Timur,-,525,MW,,,,
idn-jetp-progress-report-2025-solar-265,solar,priority,265,Solar Jawa Timur (Kuota) VII,Jawa Timur,-,50,MW,,,,
idn-jetp-progress-report-2025-solar-266,solar,priority,266,Solar Jawa Timur (Kuota) IX,Jawa Timur,-,50,MW,,,,
idn-jetp-progress-report-2025-solar-267,solar,priority,267,Solar Jawa timur (Kuota) X,Jawa Timur,-,50,MW,,,,
idn-jetp-progress-report-2025-solar-268,solar,priority,268,Solar Jawa-Bali (Kuota) Tersebar XIII,Jawa Timur,-,525,MW,,,,
idn-jetp-progress-report-2025-solar-269,solar,priority,269,Solar Bali (Kuota) Tersebar IX,Bali,-,130,MW,,,,
idn-jetp-progress-report-2025-solar-270,solar,priority,270,Solar Bali (Kuota) VI,Bali,-,25,MW,,,,
idn-jetp-progress-report-2025-solar-271,solar,priority,271,Solar+BESS Sulbagut (Kuota) Tersebar Tambahan,Sulawesi Utara,-,10,MW,,,,
idn-jetp-progress-report-2025-solar-272,solar,priority,272,Solar+BESS Sulbagut (Kuota) Tersebar,Gorontalo,-,51,MW,,,,
idn-jetp-progress-report-2025-solar-273,solar,priority,273,Solar+BESS Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Selatan,-,200,MW,,,,
idn-jetp-progress-report-2025-solar-274,solar,priority,274,Solar+BESS Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Selatan,-,200,MW,,,,
idn-jetp-progress-report-2025-solar-275,solar,priority,275,Solar+BESS Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Selatan,-,300,MW,,,,
idn-jetp-progress-report-2025-solar-276,solar,priority,276,Solar Pembangkit EBT LISDES,Sumatera Utara,2025 2026 2027,,MW,,,,
idn-jetp-progress-report-2025-solar-277,solar,priority,277,Solar PLT Surya Nias,Sumatera Utara,2026 2026,,MW,,,,
idn-jetp-progress-report-2025-solar-278,solar,priority,278,Solar Sumatera (Kuota) Tersebar 1),Sumatera Utara,2026 2028 2029 2030 2031 2032 2033,,MW,,,,
idn-jetp-progress-report-2025-solar-279,solar,priority,279,Solar Dedieselisasi,Riau,2027 2027,,MW,,,,
idn-jetp-progress-report-2025-solar-280,solar,priority,280,Solar PLT Surya Nias + BESS,Sumatera Utara,2029 2030,,MW,,,,
idn-jetp-progress-report-2025-solar-281,solar,priority,281,Solar Sumatera Hybrid 1),Sumatera Selatan,2032 2033,,MW,,,,
idn-jetp-progress-report-2025-supply-chain-1,supply_chain,priority,1,PT Trina Daya Agra Energy,Central Java,Modules: Operational (2024) Cells: (2025),,,,,,
idn-jetp-progress-report-2025-supply-chain-2,supply_chain,priority,2,New East Solar PT REC Solar Energy Indonesia,Batam,Operational (2024),,,,,,
idn-jetp-progress-report-2025-supply-chain-3,supply_chain,priority,3,SEG Solar,Central Java,Modules: Operational (2024) Cells: (2025),,,,,,
idn-jetp-progress-report-2025-supply-chain-4,supply_chain,priority,4,PT Thornova Solar Indonesia,Batam,Modules: Operational (2024) Cells: (2025),,,,,,
idn-jetp-progress-report-2025-supply-chain-5,supply_chain,priority,5,PT Lesso New Energy,Central Java,2025,,,,,,
idn-jetp-progress-report-2025-supply-chain-6,supply_chain,priority,6,PT ZNShine Techlan Renewable Energy Indonesia,Banten,Operational (2024),,,,,,
idn-jetp-progress-report-2025-supply-chain-7,supply_chain,priority,7,PT Nusa Solar,Batam,Operational (2024),,,,,,
idn-jetp-progress-report-2025-supply-chain-8,supply_chain,priority,8,Gstar,Jakarta,Operational (2024),,,,,,
idn-jetp-progress-report-2025-transmission-1,transmission,priority,1,Transmission Tanjung Merah ke Bitung Baru,SULAWESI UTARA,2025,40,km,,,,
idn-jetp-progress-report-2025-transmission-2,transmission,priority,2,Transmission Kolonedale ke Tentena,SULAWESI TENGAH,2025,130,km,,,,
idn-jetp-progress-report-2025-transmission-3,transmission,priority,3,Transmission Kolonedale ke Bungku,SULAWESI TENGAH,2025,180,km,,,,
idn-jetp-progress-report-2025-transmission-4,transmission,priority,4,Transmission PLTMG Luwuk ke Luwuk,SULAWESI TENGAH,2025,80,km,,,,
idn-jetp-progress-report-2025-transmission-5,transmission,priority,5,Transmission PLTMG Luwuk ke Toili,SULAWESI TENGAH,2025,100,km,,,,
idn-jetp-progress-report-2025-transmission-6,transmission,priority,6,Transmission Ampana ke Bunta,SULAWESI TENGAH,2025,170,km,,,,
idn-jetp-progress-report-2025-transmission-7,transmission,priority,7,Transmission Bunta ke Luwuk,SULAWESI TENGAH,2025,190,km,,,,
idn-jetp-progress-report-2025-transmission-8,transmission,priority,8,Transmission Leok ke Tolinggula,SULAWESI TENGAH,2025,220,km,,,,
