doi,year,sem_cluster,cit_community
10.3390/land10111240,2021.0,4,4
10.3390/land11030440,2022.0,4,12
10.3390/land11050604,2022.0,4,12
10.3390/land11060816,2022.0,4,6
10.3390/land11060918,2022.0,1,4
10.3390/land11071042,2022.0,4,12
10.3390/land11091444,2022.0,2,12
10.3390/land12010050,2022.0,1,7
10.3390/land12030529,2023.0,2,12
10.3390/land12040894,2023.0,1,12
10.3390/land12051094,2023.0,1,4
10.3390/land12061188,2023.0,4,4
10.3390/land12101953,2023.0,0,4
10.3390/land12122138,2023.0,1,6
10.3390/land13020205,2024.0,1,4
10.3390/land13040408,2024.0,1,4
10.3390/land13040497,2024.0,4,6
10.3390/land13040526,2024.0,4,12
10.3390/land13122071,2024.0,0,7
10.3390/land13122213,2024.0,2,12
10.3390/land3031059,2014.0,1,4
10.3390/land9030083,2020.0,0,4
10.3390/land9050157,2020.0,1,6
10.3390/land9120471,2020.0,1,4
10.3390/laws12060091,2023.0,2,0
10.3390/laws4030335,2015.0,4,6
10.3390/laws4030638,2015.0,0,7
10.3390/laws8010007,2019.0,0,1
10.3390/life13081787,2023.0,4,4
10.3390/math10050720,2022.0,2,0
10.3390/math11061371,2023.0,1,0
10.3390/math11092077,2023.0,0,0
10.3390/math12050645,2024.0,4,0
10.3390/math12172776,2024.0,2,12
10.3390/math9080900,2021.0,2,0
10.3390/md21060340,2023.0,1,4
10.3390/molecules22030403,2017.0,4,6
10.3390/msf2023019007,2023.0,1,24
10.3390/oceans1030009,2020.0,1,4
10.3390/oceans5010006,2024.0,4,4
10.3390/platforms2030009,2024.0,2,12
10.3390/pr11030712,2023.0,4,12
10.3390/pr11072120,2023.0,4,1
10.3390/pr12071473,2024.0,1,6
10.3390/pr12112472,2024.0,4,6
10.3390/pr7070429,2019.0,1,6
10.3390/pr8080994,2020.0,4,12
10.3390/rel15040480,2024.0,1,4
10.3390/resources10080084,2021.0,1,1
10.3390/resources12010001,2022.0,0,7
10.3390/resources12020019,2023.0,1,0
10.3390/resources13020031,2024.0,4,4
10.3390/resources2010001,2013.0,0,7
10.3390/resources5040043,2016.0,1,4
10.3390/resources9090102,2020.0,1,44
10.3390/risks10030045,2022.0,2,0
10.3390/risks11010014,2023.0,2,0
10.3390/risks11050087,2023.0,2,0
10.3390/risks11120214,2023.0,2,0
10.3390/risks12090138,2024.0,2,12
10.3390/rs11060728,2019.0,1,4
10.3390/rs11212511,2019.0,1,24
10.3390/rs13030416,2021.0,1,4
10.3390/rs14010074,2021.0,1,6
10.3390/rs14236117,2022.0,1,4
10.3390/rs8020102,2016.0,4,4
10.3390/rs8070593,2016.0,1,4
10.3390/socsci12030158,2023.0,0,4
10.3390/socsci12050274,2023.0,1,24
10.3390/socsci8010024,2019.0,0,1
10.3390/socsci9050078,2020.0,0,7
10.3390/solar3030022,2023.0,1,4
10.3390/su10010013,2017.0,0,0
10.3390/su10010154,2018.0,4,1
10.3390/su10010174,2018.0,0,7
10.3390/su10010211,2018.0,0,6
10.3390/su10020296,2018.0,4,4
10.3390/su10030757,2018.0,1,4
10.3390/su10030821,2018.0,4,12
10.3390/su10030848,2018.0,4,4
10.3390/su10040906,2018.0,1,4
10.3390/su10041192,2018.0,0,7
10.3390/su10041294,2018.0,1,6
10.3390/su10051410,2018.0,4,1
10.3390/su10051457,2018.0,2,12
10.3390/su10061883,2018.0,1,6
10.3390/su10061929,2018.0,0,1
10.3390/su10062008,2018.0,2,0
10.3390/su10072398,2018.0,4,0
10.3390/su10072449,2018.0,4,6
10.3390/su10072455,2018.0,2,44
10.3390/su10072486,2018.0,1,24
10.3390/su10072529,2018.0,2,1
10.3390/su10082617,2018.0,1,6
10.3390/su10082650,2018.0,1,1
10.3390/su10082895,2018.0,4,12
10.3390/su10093110,2018.0,4,12
10.3390/su10103389,2018.0,4,6
10.3390/su10124345,2018.0,4,4
10.3390/su10124463,2018.0,2,0
10.3390/su10124781,2018.0,1,4
10.3390/su10124841,2018.0,1,4
10.3390/su11020352,2019.0,4,6
10.3390/su11020453,2019.0,2,44
10.3390/su11020517,2019.0,2,12
10.3390/su11030821,2019.0,2,7
10.3390/su11041059,2019.0,1,0
10.3390/su11041098,2019.0,2,0
10.3390/su11041112,2019.0,1,6
10.3390/su11051326,2019.0,1,6
10.3390/su11051465,2019.0,4,12
10.3390/su11061564,2019.0,1,6
10.3390/su11061638,2019.0,4,6
10.3390/su11061695,2019.0,0,1
10.3390/su11061762,2019.0,1,12
10.3390/su11071954,2019.0,1,6
10.3390/su11072105,2019.0,1,1
10.3390/su11082273,2019.0,4,4
10.3390/su11092688,2019.0,4,4
10.3390/su11113099,2019.0,4,12
10.3390/su11113201,2019.0,0,44
10.3390/su11123414,2019.0,0,7
10.3390/su11154128,2019.0,1,44
10.3390/su11154161,2019.0,1,7
10.3390/su11164342,2019.0,1,12
10.3390/su11174607,2019.0,4,4
10.3390/su11174653,2019.0,1,1
10.3390/su11184947,2019.0,1,4
10.3390/su11195189,2019.0,2,12
10.3390/su11195447,2019.0,1,6
10.3390/su11226394,2019.0,2,0
10.3390/su11236701,2019.0,0,7
10.3390/su11236826,2019.0,2,1
10.3390/su11236881,2019.0,2,0
10.3390/su11246918,2019.0,1,1
10.3390/su11247091,2019.0,1,6
10.3390/su12010031,2019.0,1,12
10.3390/su12030883,2020.0,0,7
10.3390/su12030896,2020.0,1,4
10.3390/su12030972,2020.0,2,12
10.3390/su12031060,2020.0,4,6
10.3390/su12041603,2020.0,1,44
10.3390/su12041657,2020.0,0,7
10.3390/su12052049,2020.0,1,12
10.3390/su12072616,2020.0,1,7
10.3390/su12072775,2020.0,2,0
10.3390/su12072799,2020.0,0,7
10.3390/su12083406,2020.0,1,6
10.3390/su12093722,2020.0,2,0
10.3390/su12104308,2020.0,0,7
10.3390/su12114380,2020.0,4,12
10.3390/su12114438,2020.0,0,7
10.3390/su12145507,2020.0,0,7
10.3390/su12145529,2020.0,0,7
10.3390/su12145648,2020.0,2,12
10.3390/su12145654,2020.0,1,7
10.3390/su12145714,2020.0,0,7
10.3390/su12176715,2020.0,0,4
10.3390/su12177225,2020.0,0,7
10.3390/su12187317,2020.0,4,6
10.3390/su12187691,2020.0,0,7
10.3390/su12187708,2020.0,4,12
10.3390/su12197965,2020.0,4,0
10.3390/su12198090,2020.0,1,4
10.3390/su12198147,2020.0,1,44
10.3390/su12208381,2020.0,4,1
10.3390/su12218827,2020.0,2,7
10.3390/su12229375,2020.0,4,4
10.3390/su12229596,2020.0,2,0
10.3390/su12229676,2020.0,2,7
10.3390/su12229753,2020.0,2,12
10.3390/su122310104,2020.0,1,7
10.3390/su122310195,2020.0,1,6
10.3390/su12239981,2020.0,1,6
10.3390/su13010076,2020.0,1,1
10.3390/su13010114,2020.0,1,12
10.3390/su13010180,2020.0,4,12
10.3390/su13020795,2021.0,2,12
10.3390/su13020860,2021.0,3,6
10.3390/su13020949,2021.0,1,4
10.3390/su13031334,2021.0,0,1
10.3390/su13031556,2021.0,1,4
10.3390/su13041885,2021.0,2,0
10.3390/su13041904,2021.0,2,12
10.3390/su13042396,2021.0,1,6
10.3390/su13052847,2021.0,2,12
10.3390/su13063153,2021.0,1,4
10.3390/su13063507,2021.0,2,12
10.3390/su13073643,2021.0,4,7
10.3390/su13073656,2021.0,4,1
10.3390/su13073723,2021.0,2,12
10.3390/su13073754,2021.0,2,12
10.3390/su13084223,2021.0,0,4
10.3390/su13084305,2021.0,1,7
10.3390/su13105719,2021.0,2,0
10.3390/su13115776,2021.0,1,7
10.3390/su13126515,2021.0,0,7
10.3390/su13126517,2021.0,0,12
10.3390/su13126740,2021.0,4,4
10.3390/su13126838,2021.0,2,44
10.3390/su13126950,2021.0,3,44
10.3390/su13137148,2021.0,4,12
10.3390/su13147694,2021.0,1,6
10.3390/su13147788,2021.0,1,7
10.3390/su13158284,2021.0,0,44
10.3390/su13158510,2021.0,0,7
10.3390/su13168937,2021.0,1,1
10.3390/su13168976,2021.0,1,7
10.3390/su13169332,2021.0,1,1
10.3390/su13169428,2021.0,0,7
10.3390/su131810162,2021.0,0,1
10.3390/su131810165,2021.0,2,12
10.3390/su131910553,2021.0,0,7
10.3390/su131910567,2021.0,0,6
10.3390/su131910617,2021.0,0,7
10.3390/su131910734,2021.0,1,1
10.3390/su131910872,2021.0,2,0
10.3390/su131911055,2021.0,1,44
10.3390/su132011216,2021.0,1,6
10.3390/su132011358,2021.0,1,4
10.3390/su132111843,2021.0,2,44
10.3390/su132111912,2021.0,2,12
10.3390/su132111927,2021.0,0,7
10.3390/su132112262,2021.0,1,0
10.3390/su132313195,2021.0,0,7
10.3390/su132313281,2021.0,4,0
10.3390/su132313415,2021.0,1,0
10.3390/su132313421,2021.0,1,6
10.3390/su132414074,2021.0,2,12
10.3390/su14020989,2022.0,2,12
10.3390/su14052825,2022.0,2,12
10.3390/su14063137,2022.0,2,12
10.3390/su14063178,2022.0,1,6
10.3390/su14063391,2022.0,1,6
10.3390/su14063466,2022.0,2,44
10.3390/su14063613,2022.0,2,7
10.3390/su14074365,2022.0,1,4
10.3390/su14095077,2022.0,1,6
10.3390/su14095350,2022.0,0,7
10.3390/su14116725,2022.0,0,7
10.3390/su14127416,2022.0,2,12
10.3390/su14137834,2022.0,4,0
10.3390/su14148340,2022.0,2,12
10.3390/su14148623,2022.0,0,7
10.3390/su14148643,2022.0,2,0
10.3390/su14148884,2022.0,2,6
10.3390/su14159159,2022.0,2,0
10.3390/su14159463,2022.0,2,7
10.3390/su14159619,2022.0,3,6
10.3390/su14159726,2022.0,1,44
10.3390/su14159786,2022.0,2,0
10.3390/su141610000,2022.0,0,0
10.3390/su141610003,2022.0,1,7
10.3390/su141610299,2022.0,1,4
10.3390/su14169988,2022.0,1,0
10.3390/su14169997,2022.0,1,7
10.3390/su141710536,2022.0,2,12
10.3390/su141710553,2022.0,2,12
10.3390/su141710835,2022.0,0,7
10.3390/su141811350,2022.0,4,12
10.3390/su141811506,2022.0,0,24
10.3390/su141911908,2022.0,2,12
10.3390/su141912368,2022.0,1,1
10.3390/su141912647,2022.0,4,12
10.3390/su142013510,2022.0,2,0
10.3390/su142114013,2022.0,2,0
10.3390/su142114044,2022.0,4,12
10.3390/su142315642,2022.0,2,7
10.3390/su142315698,2022.0,1,4
10.3390/su142315836,2022.0,1,0
10.3390/su142315859,2022.0,1,7
10.3390/su142316157,2022.0,4,12
10.3390/su142416781,2022.0,1,6
10.3390/su15010065,2022.0,1,6
10.3390/su15010248,2022.0,2,24
10.3390/su15010258,2022.0,2,1
10.3390/su15010702,2022.0,2,12
10.3390/su15020966,2023.0,2,4
10.3390/su15020967,2023.0,2,12
10.3390/su15021255,2023.0,0,0
10.3390/su15021369,2023.0,4,6
10.3390/su15021692,2023.0,2,0
10.3390/su15032056,2023.0,2,12
10.3390/su15032682,2023.0,4,4
10.3390/su15032692,2023.0,2,12
10.3390/su15032721,2023.0,2,12
10.3390/su15042876,2023.0,1,7
10.3390/su15042905,2023.0,2,0
10.3390/su15043228,2023.0,4,24
10.3390/su15043391,2023.0,4,0
10.3390/su15043776,2023.0,2,12
10.3390/su15054286,2023.0,1,12
10.3390/su15054300,2023.0,4,4
10.3390/su15054431,2023.0,4,6
10.3390/su15054587,2023.0,1,12
10.3390/su15054681,2023.0,4,24
10.3390/su15064841,2023.0,0,0
10.3390/su15065167,2023.0,1,0
10.3390/su15065237,2023.0,4,6
10.3390/su15065299,2023.0,1,44
10.3390/su15075628,2023.0,0,7
10.3390/su15075778,2023.0,2,0
10.3390/su15075886,2023.0,4,0
10.3390/su15075924,2023.0,4,1
10.3390/su15076078,2023.0,1,4
10.3390/su15086331,2023.0,4,44
10.3390/su15086429,2023.0,0,7
10.3390/su15086436,2023.0,2,12
10.3390/su15086614,2023.0,2,12
10.3390/su15086784,2023.0,4,0
10.3390/su15086841,2023.0,2,0
10.3390/su15086901,2023.0,1,24
10.3390/su15097068,2023.0,2,0
10.3390/su15097119,2023.0,2,0
10.3390/su15097243,2023.0,1,4
10.3390/su15097430,2023.0,2,0
10.3390/su15097551,2023.0,2,12
10.3390/su15097688,2023.0,2,12
10.3390/su15107877,2023.0,4,12
10.3390/su15108156,2023.0,4,0
10.3390/su15108279,2023.0,4,0
10.3390/su15108303,2023.0,2,12
10.3390/su15118495,2023.0,4,4
10.3390/su15118662,2023.0,4,6
10.3390/su15118684,2023.0,2,12
10.3390/su15118745,2023.0,2,44
10.3390/su15118872,2023.0,4,24
10.3390/su15118933,2023.0,4,12
10.3390/su15118959,2023.0,1,12
10.3390/su15118972,2023.0,2,1
10.3390/su15119025,2023.0,4,12
10.3390/su15119070,2023.0,4,12
10.3390/su15119101,2023.0,2,12
10.3390/su15119121,2023.0,0,7
10.3390/su15129185,2023.0,4,6
10.3390/su15129260,2023.0,2,24
10.3390/su15129350,2023.0,2,12
10.3390/su15129372,2023.0,1,12
10.3390/su15129379,2023.0,4,1
10.3390/su15129460,2023.0,4,6
10.3390/su15129773,2023.0,2,12
10.3390/su15129787,2023.0,1,6
10.3390/su151310114,2023.0,2,12
10.3390/su151310177,2023.0,2,0
10.3390/su151310326,2023.0,4,24
10.3390/su151310357,2023.0,1,6
10.3390/su151310495,2023.0,1,6
10.3390/su151310610,2023.0,2,12
10.3390/su151310685,2023.0,2,12
10.3390/su151310734,2023.0,1,44
10.3390/su15139975,2023.0,4,1
10.3390/su151410831,2023.0,0,6
10.3390/su151410952,2023.0,1,24
10.3390/su151411065,2023.0,2,12
10.3390/su151411204,2023.0,2,12
10.3390/su151411218,2023.0,2,12
10.3390/su151511717,2023.0,2,12
10.3390/su151511864,2023.0,0,7
10.3390/su151511966,2023.0,2,12
10.3390/su151612109,2023.0,1,12
10.3390/su151612130,2023.0,4,4
10.3390/su151612353,2023.0,4,24
10.3390/su151612437,2023.0,4,12
10.3390/su151612503,2023.0,4,1
10.3390/su151712808,2023.0,2,12
10.3390/su151712864,2023.0,0,6
10.3390/su151712993,2023.0,0,4
10.3390/su151713036,2023.0,0,7
10.3390/su151713137,2023.0,0,7
10.3390/su151713229,2023.0,4,12
10.3390/su151713231,2023.0,4,6
10.3390/su151813439,2023.0,4,0
10.3390/su151813579,2023.0,0,0
10.3390/su151813626,2023.0,4,6
10.3390/su151813630,2023.0,1,0
10.3390/su151813865,2023.0,0,0
10.3390/su151914115,2023.0,0,24
10.3390/su151914298,2023.0,0,7
10.3390/su151914357,2023.0,4,0
10.3390/su152014683,2023.0,2,12
10.3390/su152014687,2023.0,4,6
10.3390/su152014702,2023.0,1,4
10.3390/su152014726,2023.0,2,12
10.3390/su152014833,2023.0,2,0
10.3390/su152015144,2023.0,2,0
10.3390/su152015168,2023.0,1,12
10.3390/su152115214,2023.0,2,12
10.3390/su152115649,2023.0,1,4
10.3390/su152215824,2023.0,2,12
10.3390/su152215866,2023.0,2,12
10.3390/su152215874,2023.0,2,12
10.3390/su152216026,2023.0,2,0
10.3390/su152416672,2023.0,4,6
10.3390/su16010089,2023.0,4,12
10.3390/su16010160,2023.0,4,12
10.3390/su16031128,2024.0,2,12
10.3390/su16031264,2024.0,1,4
10.3390/su16031268,2024.0,4,4
10.3390/su16031348,2024.0,4,44
10.3390/su16041377,2024.0,2,12
10.3390/su16041471,2024.0,0,24
10.3390/su16041595,2024.0,4,0
10.3390/su16051718,2024.0,2,12
10.3390/su16052214,2024.0,4,6
10.3390/su16062433,2024.0,2,12
10.3390/su16062473,2024.0,4,4
10.3390/su16062533,2024.0,1,44
10.3390/su16072779,2024.0,0,1
10.3390/su16072812,2024.0,1,6
10.3390/su16072975,2024.0,1,4
10.3390/su16073044,2024.0,1,12
10.3390/su16083113,2024.0,4,12
10.3390/su16083175,2024.0,1,6
10.3390/su16083272,2024.0,2,1
10.3390/su16093721,2024.0,4,6
10.3390/su16104000,2024.0,4,4
10.3390/su16114321,2024.0,0,0
10.3390/su16114602,2024.0,4,44
10.3390/su16114609,2024.0,1,24
10.3390/su16135526,2024.0,2,12
10.3390/su16135584,2024.0,1,6
10.3390/su16145836,2024.0,2,12
10.3390/su16145886,2024.0,4,0
10.3390/su16146258,2024.0,2,12
10.3390/su16156345,2024.0,2,12
10.3390/su16156672,2024.0,1,6
10.3390/su16167048,2024.0,0,7
10.3390/su16177446,2024.0,4,4
10.3390/su16177463,2024.0,1,4
10.3390/su16177476,2024.0,1,7
10.3390/su16177731,2024.0,2,12
10.3390/su16177818,2024.0,0,4
10.3390/su16177873,2024.0,1,4
10.3390/su16188047,2024.0,2,0
10.3390/su16188052,2024.0,2,0
10.3390/su16188084,2024.0,4,44
10.3390/su16188085,2024.0,2,6
10.3390/su16188210,2024.0,2,12
10.3390/su16188253,2024.0,2,12
10.3390/su16198289,2024.0,1,12
10.3390/su16198291,2024.0,1,12
10.3390/su16198675,2024.0,2,0
10.3390/su16208808,2024.0,4,12
10.3390/su16208812,2024.0,1,4
10.3390/su16208895,2024.0,3,6
10.3390/su16209136,2024.0,2,12
10.3390/su16219447,2024.0,4,44
10.3390/su16219570,2024.0,2,12
10.3390/su16219577,2024.0,0,0
10.3390/su16229922,2024.0,4,12
10.3390/su162310242,2024.0,4,12
10.3390/su162310279,2024.0,4,6
10.3390/su162310287,2024.0,0,24
10.3390/su162310493,2024.0,1,1
10.3390/su162310519,2024.0,2,0
10.3390/su162310633,2024.0,1,4
10.3390/su162310727,2024.0,0,0
10.3390/su162310785,2024.0,4,6
10.3390/su162410844,2024.0,4,6
10.3390/su162411008,2024.0,2,7
10.3390/su162411192,2024.0,4,12
10.3390/su17010123,2024.0,4,24
10.3390/su17010226,2024.0,1,0
10.3390/su17010238,2024.0,1,24
10.3390/su2030783,2010.0,1,6
10.3390/su3040632,2011.0,4,1
10.3390/su5031011,2013.0,0,7
10.3390/su6095566,2014.0,1,1
10.3390/su7043665,2015.0,4,4
10.3390/su70912586,2015.0,1,44
10.3390/su8050455,2016.0,1,6
10.3390/su8050461,2016.0,1,6
10.3390/su8060522,2016.0,4,6
10.3390/su8060535,2016.0,1,6
10.3390/su8070620,2016.0,1,4
10.3390/su8111171,2016.0,1,44
10.3390/su8111195,2016.0,4,6
10.3390/su8121326,2016.0,1,44
10.3390/su9010138,2017.0,4,6
10.3390/su9050720,2017.0,0,1
10.3390/su9050785,2017.0,4,6
10.3390/su9050793,2017.0,4,6
10.3390/su9071160,2017.0,0,7
10.3390/su9071237,2017.0,0,0
10.3390/su9071242,2017.0,4,44
10.3390/su9081485,2017.0,1,4
10.3390/su9101789,2017.0,4,12
10.3390/su9101831,2017.0,0,7
10.3390/su9122220,2017.0,4,6
10.3390/synbio2030019,2024.0,4,12
10.3390/systems10060217,2022.0,2,0
10.3390/systems11030161,2023.0,2,12
10.3390/systems11070369,2023.0,2,12
10.3390/systems12120534,2024.0,4,12
10.3390/urbansci4020024,2020.0,0,7
10.3390/w13091170,2021.0,1,6
10.3390/w13162151,2021.0,0,4
10.3390/w14111682,2022.0,1,4
10.3390/w14192965,2022.0,4,4
10.3390/w15203673,2023.0,1,6
10.3390/w8100476,2016.0,1,6
10.3390/wind2010009,2022.0,4,6
10.3390/world1030018,2020.0,2,0
10.3390/world5040047,2024.0,2,0
10.3390/world5040068,2024.0,2,12
10.33995/wu2023.2.4,2023.0,2,12
10.3402/gha.v6i0.21820,2013.0,5,24
10.3406/ecofi.2006.4001,2006.0,0,6
10.3406/rjenv.2016.6947,2016.0,0,6
10.34069/ai/2021.41.05.17,2021.0,2,12
10.3410/f.741185337.793591265,2022.0,4,4
10.34104/ajssls.021.01580164,2021.0,0,7
10.34118/djei.v11i2.720,2020.0,2,0
10.34172/ijhpm.2022.7752,2022.0,5,24
10.34293/economics.v10i2.4747,2022.0,0,7
10.34659/eis.2022.82.3.476,2022.0,0,0
10.34659/eis.2023.85.2.561,2023.0,2,12
10.34659/eis.2023.86.3.631,2023.0,2,0
10.34659/eis.2023.87.4.608,2024.0,2,0
10.35166/jipm.6.1.15-31,2023.0,1,7
10.35188/unu-wider/2014/785-1,2014.0,0,7
10.35188/unu-wider/2015/914-5,2015.0,0,7
10.35188/unu-wider/2016/076-8,2016.0,0,4
10.35188/unu-wider/2019/649-4,2019.0,0,7
10.35208/ert.1010295,2022.0,4,44
10.35208/ert.1449171,2024.0,0,7
10.35229/jaes.837015,2020.0,4,1
10.35341/afet.1100932,2022.0,0,24
10.35408/comuybd.1151998,2022.0,2,0
10.35489/bsg-wp_2021/042,2021.0,4,7
10.35525/nabo.2017.6.2.006,2017.0,5,7
10.35534/ces.2024.10010,2024.0,1,6
10.35534/ecolciviliz.2024.10002,2024.0,4,4
10.35534/ecolciviliz.2024.10006,2024.0,1,4
10.35674/kent.1283575,2023.0,0,1
10.35741/issn.0258-2724.56.2.6,2021.0,0,7
10.35774/econa2024.04.460,2024.0,2,4
10.35784/pe.2022.1.03,2021.0,1,1
10.35784/preko.5751,2024.0,2,0
10.35784/preko.5758,2024.0,4,12
10.35854/1998-1627-2020-11-1236-1244,2021.0,2,0
10.35854/1998-1627-2023-10-1178-1189,2023.0,1,0
10.35854/1998-1627-2024-6-647-655,2024.0,2,0
10.35944/jofrp.2020.9.1.010,2020.0,2,0
10.35944/jofrp.2021.10.1.012,2021.0,2,0
10.36096/ijbes.v6i6.615,2024.0,0,7
10.36250/00749.41,2019.0,2,0
10.36346/sarjbm.2021.v03i01.001,2021.0,1,0
10.36543/kauiibfd.2020.ek1.017,2020.0,0,6
10.36633/ulr.810,2022.0,4,1
10.36687/inetwp188,2022.0,2,0
10.36713/epra11385,2022.0,1,0
10.36713/epra14458,2023.0,2,12
10.36783/18069657rbcs20210072,2021.0,0,4
10.36852/2695-4427_2020_02.01,2020.0,2,4
10.36852/2695-4427_2021_05.05,2021.0,0,7
10.36880/c15.02773,2023.0,2,12
10.36899/japs.2024.4.0787,2024.0,4,6
10.36923/ijsser.v3i3.108,2021.0,2,0
10.36948/ijfmr.2023.v05i03.3695,2023.0,0,0
10.37058/jes.v8i2.7577,2023.0,2,12
10.3724/sp.j.1248.2013.260,2013.0,4,6
10.37253/jlpt.v9i1.9044,2024.0,4,1
10.3733/ca.v063n02p96,2008.0,4,6
10.3733/ca.v066n04p137,2012.0,3,6
10.37394/232015.2023.19.18,2023.0,1,6
10.37394/232015.2024.20.80,2024.0,2,0
10.37394/232015.2024.20.90,2024.0,2,7
10.37394/232033.2024.2.24,2024.0,1,6
10.37419/lr.v11.i2.2,2024.0,0,7
10.37419/lr.v6.i1.8,2018.0,1,4
10.37497/sdgs.v11i1.265,2023.0,2,0
10.3763/cdev.2009.0002,2009.0,1,6
10.3763/cdev.2010.0032,2010.0,3,6
10.3763/cdev.2010.0034,2010.0,3,6
10.3763/cdev.2010.0047,2010.0,3,6
10.3763/cdev.2010.0052,2010.0,3,6
10.3763/cdev.2010.0060,2011.0,0,7
10.3763/cpol.2001.0105,2001.0,4,6
10.3763/cpol.2001.0107,2001.0,3,6
10.3763/cpol.2001.0124,2001.0,3,6
10.3763/cpol.2001.0125,2001.0,3,6
10.3763/cpol.2001.0147,2001.0,3,6
10.3763/cpol.2002.0203,2002.0,3,6
10.3763/cpol.2002.0219,2002.0,3,6
10.3763/cpol.2002.0225,2002.0,4,6
10.3763/cpol.2002.0238,2002.0,3,6
10.3763/cpol.2002.0239,2002.0,3,6
10.3763/cpol.2003.0315,2003.0,4,6
10.3763/cpol.2003.0332,2003.0,3,6
10.3763/cpol.2003.0335,2003.0,3,6
10.3763/cpol.2004.0415,2004.0,3,6
10.3763/cpol.2005.0511,2005.0,3,6
10.3763/cpol.2005.0512,2005.0,1,6
10.3763/cpol.2005.0515,2005.0,3,6
10.3763/cpol.2005.0531,2005.0,4,6
10.3763/cpol.2005.0539,2006.0,3,6
10.3763/cpol.2005.0540,2006.0,4,6
10.3763/cpol.2006.0265,2008.0,3,6
10.3763/cpol.2006.0621,2006.0,3,6
10.3763/cpol.2007.0463,2008.0,3,6
10.3763/cpol.2007.0476,2009.0,3,6
10.3763/cpol.2007.0510,2008.0,0,7
10.3763/cpol.2007.0709,2007.0,3,6
10.3763/cpol.2007.0724,2007.0,3,6
10.3763/cpol.2007.0728,2007.0,3,6
10.3763/cpol.2007.0729,2007.0,3,6
10.3763/cpol.2007.0730,2007.0,3,6
10.3763/cpol.2008.0528,2009.0,3,6
10.3763/cpol.2008.0533,2009.0,3,6
10.3763/cpol.2008.0546,2009.0,3,6
10.3763/cpol.2008.0568,2009.0,0,7
10.3763/cpol.2008.0580,2010.0,3,6
10.3763/cpol.2008.0604,2010.0,1,4
10.3763/cpol.2009.0031,2010.0,3,6
10.3763/cpol.2009.0035,2011.0,3,6
10.3763/cpol.2009.0620,2009.0,3,1
10.3763/cpol.2009.0624,2009.0,4,1
10.3763/cpol.2009.0645,2010.0,3,6
10.3763/cpol.2010.0096,2011.0,3,6
10.3763/cpol.2010.0149,2010.0,0,24
10.3763/ghgmm.2010.0002,2011.0,4,44
10.3763/ghgmm.2010.0009,2011.0,0,1
10.37745/ijwcccr.15/vol8n1pp15,2022.0,0,4
10.3775/jie.86.895,2007.0,3,6
10.3790/ccm.54.4.669,2021.0,2,44
10.3790/vaw.2024.1439010,2024.0,0,12
10.3790/vjh.92.1.11,2023.0,2,0
10.3790/vjh.92.1.37,2023.0,2,0
10.3790/vjh.92.1.53,2023.0,2,0
10.3790/vjh.92.3.91,2023.0,2,0
10.38009/ekimad.1509014,2024.0,1,12
10.38050/2078-3809-2023-15-4-92-126,2023.0,4,7
10.38116/rtm31art3,2023.0,1,4
10.38116/rtm34art12,2024.0,0,7
10.38124/ijisrt/ijisrt24nov028,2024.0,0,0
10.38126/jspg180204,2021.0,1,4
10.38126/jspg180206,2021.0,0,4
10.38126/jspg210206,2022.0,0,1
10.38127/uqlj.v40i3.6045,2021.0,0,24
10.3828/idpr.2014.23,2014.0,0,1
10.3828/idpr.2023.15,2023.0,0,1
10.3832/efor0587-006,2009.0,4,6
10.3832/efor0672-008,2011.0,4,6
10.3832/ifor0556-004,2011.0,4,4
10.3832/ifor1654-009,2016.0,3,6
10.3844/ajassp.2008.1720.1729,2008.0,3,6
10.3844/ajessp.2010.83.89,2010.0,1,6
10.3846/1648715x.2011.617867,2011.0,1,1
10.3846/20294913.2013.879751,2014.0,3,6
10.3846/bm.2018.09,2018.0,1,6
10.3846/jbem.2024.22363,2024.0,2,12
10.3846/tede.2022.16632,2022.0,2,0
10.3846/tede.2022.17782,2022.0,2,12
10.3846/tede.2022.17999,2022.0,2,0
10.3889/aph.2023.6075,2023.0,0,4
10.3905/jsf.2021.1.122,2021.0,2,0
10.3917/all.239.0157,2022.0,0,7
10.3917/crii.015.0143,2002.0,0,1
10.3917/e.jie.041.0001,2023.0,2,44
10.3917/e.jie.pr1.0130,2023.0,2,0
10.3917/ecofi.127.0237,2017.0,0,0
10.3917/ecofi.151.0157,2023.0,0,7
10.3917/fina.pr.024,2023.0,0,0
10.3917/green.003.0108,2023.0,5,7
10.3917/jie.009.0063,2012.0,3,6
10.3917/jie.016.0171,2015.0,3,6
10.3917/jie.041.0001,2023.0,5,12
10.3917/jie.pr1.0130,2022.0,2,0
10.3917/med.162.0067,2012.0,5,6
10.3917/med.169.0139,2015.0,0,6
10.3917/med.192.0071,2020.0,1,6
10.3917/poeu.033.0155,2011.0,0,1
10.3917/redp.263.0347,2016.0,0,1
10.3917/redp.303.0311,2020.0,2,0
10.3917/reof.157.0319,2019.0,5,0
10.3917/res.188.0159,2015.0,0,7
10.3917/ried.234.0151,2018.0,0,7
10.3917/rtm.211.0111,2012.0,1,4
10.3923/ijar.2016.1.12,2015.0,0,7
10.3929/ethz-a-004674122,2003.0,3,6
10.3929/ethz-a-005859366,2009.0,4,4
10.3929/ethz-b-000346004,2018.0,5,44
10.3929/ethz-b-000421404,2020.0,4,0
